id,date,login_date,diary_day,why_nocash,denom_1_end,denom_2_end,denom_5_end,denom_10_end,denom_20_end,denom_50_end,denom_100_end,denom_1_stored,denom_2_stored,denom_5_stored,denom_10_stored,denom_20_stored,denom_50_stored,denom_100_stored,chk_bal,chk_bal_time,gpr_bal,gpr_bal_date,gpr_bal_time,paypal_bal,paypal_bal_time,sav_bal,sav_bal_time,nopayments,carry_csh,carry_chk,carry_cc,carry_dc,carry_prepaid,carry_banp,carry_obbp,carry_monord,carry_paypal,carry_acnt2acnt,carry_oth,carry_coins,used_coins,num_times_used_coins,pay_amnt_coins,penny_change,penny_wherekeep,penny_howuse,fastpay_heardof,fastpay_use,fastpay_other_use,fastpay_other_know,dow_weight,daily_weight,fastpay_use_z,fastpay_use_v,fastpay_use_p,fastpay_use_b,fastpay_use_o,fastpay_know_z,fastpay_know_v,fastpay_know_p,fastpay_know_b,fastpay_know_o,traveled,end_cash_bal
103316,2019-10-06,2019-10-06,0,NA,4,0,2,1,0,0,0,0,0,0,0,0,0,0,3000,2036,NA,NA,NA,NA,,50000,08:36 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
103316,2019-10-07,2019-10-07,1,NA,4,0,2,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,3000,2218,NA,NA,NA,NA,,NA,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2,1,2,NA,,,0.9020540118217468,2.254955530166626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,24
103316,2019-10-08,2019-10-08,2,NA,2,0,2,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,3000,2139,NA,NA,NA,NA,,NA,,NA,1,0,1,1,1,0,0,0,1,0,0,1,1,1,2,NA,NA,NA,NA,NA,,,0.9428282380104065,2.2615277767181396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22
103316,2019-10-09,2019-10-09,3,NA,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3000,2041,NA,NA,NA,NA,,NA,,NA,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,NA,NA,NA,NA,NA,,,1.082828164100647,2.8748998641967773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20
105052,2019-10-22,2019-10-23,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,949,NA,NA,NA,NA,,900,09:49 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
105052,2019-10-23,2019-10-25,1,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,800,1837,NA,NA,NA,NA,,NA,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1,1,4,2,NA,,,4.001224994659424,6.135025978088379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
105052,2019-10-24,2019-10-25,2,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1700,1840,NA,NA,NA,NA,,NA,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,4.001235008239746,5.185760021209717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
105052,2019-10-25,2019-10-25,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,1850,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,4.0012617111206055,5.110446929931641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
104565,2019-09-30,2019-09-30,0,NA,4,0,0,0,8,0,0,0,0,0,0,0,0,0,677,1800,NA,NA,NA,NA,,8,06:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164
104565,2019-10-01,2019-10-01,1,NA,0,0,0,0,8,0,0,NA,NA,NA,NA,NA,NA,NA,677,1715,NA,NA,NA,NA,,NA,,NA,1,1,1,1,0,1,1,0,0,0,0,0,0,NA,NA,2,4,NA,2,NA,,,0.5564930438995361,0.6916711926460266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,160
104565,2019-10-02,2019-10-02,2,NA,0,0,0,0,6,0,0,NA,NA,NA,NA,NA,NA,NA,677,1800,NA,NA,NA,NA,,NA,,NA,1,1,1,1,0,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,,,0.5420182943344116,0.5142208933830261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,120
104565,2019-10-03,2019-10-03,3,NA,0,0,1,0,3,0,0,0,0,0,0,0,0,0,677,1715,NA,NA,NA,NA,,NA,,NA,1,1,1,1,0,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,,,0.5416682958602905,0.7259446978569031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,65
103476,2019-10-20,2019-10-21,0,NA,2,0,0,0,3,0,0,0,0,0,0,0,0,0,1779,2000,NA,NA,NA,NA,,1532,08:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62
103476,2019-10-21,2019-10-21,1,NA,2,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,1771,2310,NA,NA,NA,NA,,NA,,NA,1,1,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,1,1,1,2,NA,,,0.6238967180252075,0.7998771071434021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,62
103476,2019-10-22,2019-10-22,2,NA,2,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,1771,2313,NA,NA,NA,NA,,NA,,NA,1,1,1,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,,,0.5993635058403015,1.0589126348495483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,62
103476,2019-10-23,2019-10-23,3,NA,2,0,0,0,3,0,0,0,0,0,0,0,0,0,1771,2025,NA,NA,NA,NA,,NA,,NA,1,1,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,,,0.9424672722816467,1.2482198476791382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,62
104384,2019-10-18,2019-10-19,0,NA,0,0,0,0,2,0,0,0,0,0,0,0,0,0,500,910,25,2019-10-19,2111,NA,,25,09:11 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40
104384,2019-10-19,2019-10-19,1,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,250,1618,NA,NA,NA,NA,,NA,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1,3,1,2,NA,,,0.38026025891304016,1.1811726093292236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
104384,2019-10-20,2019-10-21,2,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,250,758,NA,NA,NA,NA,,NA,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,0.565830409526825,1.0382834672927856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
104384,2019-10-21,2019-10-21,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,2003,0,NA,NA,NA,,NA,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,0.45603659749031067,1.0297142267227173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
102048,2019-10-23,2019-11-01,0,NA,6,0,0,1,4,1,0,2,0,0,0,6,2,0,1784,1100,NA,NA,NA,NA,,1784,12:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146
102048,2019-10-24,2019-11-01,1,NA,4,0,0,1,4,1,0,NA,NA,NA,NA,NA,NA,NA,1784,2442,NA,NA,NA,NA,,NA,,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,1,3,6,1,2,,,0.9312836527824402,0.9646532535552979,NA,NA,NA,NA,NA,0,0,1,1,0,1,144
102048,2019-10-25,2019-11-01,2,NA,4,0,0,1,4,1,0,NA,NA,NA,NA,NA,NA,NA,1784,2457,NA,NA,NA,NA,,NA,,NA,1,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,,,1.0472533702850342,0.8961547017097473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,144
102048,2019-10-26,2019-11-01,3,NA,4,0,0,1,4,1,0,0,0,0,0,0,0,0,1784,107,NA,NA,NA,NA,,NA,,NA,1,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,,,1.1164308786392212,0.7947977185249329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,144
104043,2019-10-13,2019-10-14,0,NA,2,0,1,1,2,0,0,0,0,0,0,0,0,0,3920,2020,99,2019-10-14,1123,NA,,3219,08:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57
104043,2019-10-14,2019-10-15,1,NA,2,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,2534,2108,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,1,3,1,2,NA,,,0.7288022041320801,0.8913280367851257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,37
104043,2019-10-15,2019-10-15,2,NA,2,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,2505,1919,NA,NA,NA,NA,,NA,,NA,1,1,1,1,1,1,1,1,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,,,0.5860428810119629,0.7717541456222534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17
104043,2019-10-16,2019-10-16,3,NA,2,0,1,1,0,0,0,0,0,0,0,0,0,0,7005,1847,99,2019-10-16,1849,NA,,NA,,NA,1,1,1,1,1,1,1,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,,0.6073729991912842,0.768930196762085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17
104791,2019-10-30,2019-10-30,0,NA,1,0,1,0,4,0,0,0,0,0,0,0,0,0,395,2251,603,2019-10-30,2252,NA,,121,10:52 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86
104791,2019-10-31,2019-10-31,1,NA,3,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,2680,2204,NA,NA,NA,NA,,NA,,NA,1,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,1,3,1,2,NA,,,0.48695746064186096,0.7508990168571472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,63
104791,2019-11-01,2019-11-02,2,NA,4,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,2680,2359,NA,NA,NA,NA,,NA,,NA,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0.17,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,24
104791,2019-11-02,2019-11-02,3,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2680,2030,603,2019-11-02,2030,NA,,NA,,NA,1,1,1,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3
103216,2019-09-28,2019-09-28,0,NA,1,0,2,1,1,0,0,0,0,0,0,0,0,0,5010,2042,NA,NA,NA,NA,,272,08:45 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41
103216,2019-09-29,2019-09-29,1,NA,1,0,2,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,4984,2140,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1,2,1,2,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,41
103216,2019-09-30,2019-09-30,2,NA,2,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,5193,2351,NA,NA,NA,NA,,NA,,NA,1,1,1,1,1,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,37
103216,2019-10-01,2019-10-01,3,NA,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1190,2252,NA,NA,NA,NA,,NA,,NA,1,1,1,1,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,,,0.9602197408676147,0.9435204267501831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,37
101533,2019-10-05,2019-10-05,0,NA,4,0,0,1,1,0,0,0,0,0,0,2,0,0,786,1823,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
101533,2019-10-06,2019-10-06,1,NA,4,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,786,1843,NA,NA,NA,NA,,NA,,NA,0,0,1,0,1,0,1,0,0,0,0,1,NA,NA,NA,1,2,1,2,NA,,,0.8061042428016663,1.0984117984771729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,34
101533,2019-10-07,2019-10-07,2,NA,4,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,786,1826,NA,NA,NA,NA,,NA,,NA,0,0,0,0,1,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,,1.0385435819625854,1.1600360870361328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,34
101533,2019-10-08,2019-10-08,3,NA,2,0,0,1,0,0,0,0,0,0,0,0,0,0,631,1956,NA,NA,NA,NA,,NA,,NA,1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,,,0.9475653767585754,1.207594633102417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
103517,2019-10-01,2019-10-01,0,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,550,1730,401,2019-10-01,1924,NA,,10,03:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
103517,2019-10-02,2019-10-02,1,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,488,1030,NA,NA,NA,NA,,NA,,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,1,2,6,2,NA,,,1.3956975936889648,1.0901247262954712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
103517,2019-10-03,2019-10-03,2,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,488,2126,NA,NA,NA,NA,,NA,,NA,0,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,,1.3426378965377808,0.8988502621650696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
103517,2019-10-04,2019-10-04,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,712,41,2019-10-04,1913,NA,,NA,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,,,1.3609905242919922,0.8198211789131165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
101042,2019-10-03,2019-10-03,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,2315,29,2019-10-03,2317,NA,,200,11:16 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
101042,2019-10-04,2019-10-04,1,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,273,1825,NA,NA,NA,NA,,NA,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,3,4,NA,2,NA,,,0.5794158577919006,1.2497942447662354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
101042,2019-10-05,2019-10-05,2,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,243,1844,NA,NA,NA,NA,,NA,,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,0.48256319761276245,1.564453363418579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
101042,2019-10-06,2019-10-06,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,2314,23,2019-10-06,2315,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,0.37914541363716125,1.1764365434646606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
102023,2019-10-30,2019-11-03,0,NA,4,0,1,0,7,0,0,0,0,0,0,0,0,0,3590,2354,NA,NA,NA,NA,,83,11:54 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149
102023,2019-10-31,2019-11-03,1,NA,4,0,1,0,7,0,0,NA,NA,NA,NA,NA,NA,NA,3590,2420,NA,NA,NA,NA,,NA,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,3,1,1,2,NA,,,2.7214019298553467,0.6038415431976318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,149
102023,2019-11-01,2019-11-05,2,NA,4,0,1,0,7,0,0,NA,NA,NA,NA,NA,NA,NA,3590,2300,NA,NA,NA,NA,,NA,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,149
102023,2019-11-02,2019-11-05,3,NA,4,0,1,0,7,0,0,0,0,0,0,0,0,0,3590,2255,NA,NA,NA,NA,,NA,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,149
100696,2019-10-19,2019-10-19,0,NA,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1250,1827,NA,NA,NA,NA,,3500,06:28 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37
100696,2019-10-20,2019-10-20,1,NA,2,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,1200,2036,NA,NA,NA,NA,,NA,,NA,1,1,1,1,0,0,1,0,0,0,0,0,NA,NA,NA,1,3,3,2,NA,,,0.7475062012672424,0.9263564944267273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,37
100696,2019-10-21,2019-10-21,2,NA,2,0,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,1200,2200,NA,NA,NA,NA,,NA,,NA,1,1,1,1,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,,,0.8385121822357178,1.0090560913085937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,37
100696,2019-10-22,2019-10-22,3,NA,2,0,1,1,1,0,0,0,0,0,0,0,0,0,2700,735,NA,NA,NA,NA,,NA,,NA,1,1,1,1,0,0,1,0,0,1,0,1,1,1,2,NA,NA,NA,NA,NA,,,0.6869219541549683,0.9538766145706177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,37
105010,2019-10-18,2019-10-18,0,NA,6,0,0,3,4,0,0,0,0,0,0,0,10,1,7389,2245,NA,NA,NA,NA,,16290,10:45 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116
105010,2019-10-19,2019-10-19,1,NA,3,0,0,2,3,0,0,NA,NA,NA,NA,NA,NA,NA,7389,2315,NA,NA,NA,NA,,NA,,NA,1,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,1,3,3,2,NA,,,1.5866261720657349,1.1485023498535156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,83
105010,2019-10-20,2019-10-20,2,NA,0,0,0,2,3,0,0,NA,NA,NA,NA,NA,NA,NA,7375,845,NA,NA,NA,NA,,NA,,NA,1,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,,,1.8517783880233765,1.4144937992095947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,80
105010,2019-10-21,2019-10-21,3,NA,0,0,0,2,3,0,0,0,0,0,0,0,0,0,7210,2330,NA,NA,NA,NA,,NA,,NA,1,1,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,,,2.1876204013824463,1.4633164405822754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,80
103003,2019-10-08,2019-10-08,0,NA,6,0,0,0,1,0,0,0,0,0,0,0,0,0,920,2351,177,2019-10-08,2357,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26
103003,2019-10-09,2019-10-09,1,NA,4,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,701,2115,NA,NA,NA,NA,,NA,,NA,1,1,1,1,1,1,0,0,0,0,0,1,0,NA,NA,3,3,6,2,NA,,,0.7755013704299927,0.6644068360328674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,24
103003,2019-10-10,2019-10-10,2,NA,2,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,701,2110,NA,NA,NA,NA,,NA,,NA,1,1,1,1,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,,,0.83607017993927,0.7891833782196045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17
103003,2019-10-11,2019-10-11,3,NA,0,0,1,1,0,0,0,0,0,0,0,0,0,0,701,2318,33,2019-10-12,115,NA,,NA,,NA,1,1,1,1,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,,,0.8471285700798035,0.9505468010902405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15
101231,2019-10-05,2019-10-06,0,NA,0,0,0,0,1,0,1,0,0,0,0,0,0,0,788,2045,NA,NA,NA,NA,,35,08:46 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120
101231,2019-10-06,2019-10-06,1,NA,3,0,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,788,2330,NA,NA,NA,NA,,NA,,NA,1,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,2,1,6,1,2,,,4.015438556671143,2.9930434226989746,NA,NA,NA,NA,NA,1,0,0,0,0,0,118
101231,2019-10-07,2019-10-07,2,NA,3,0,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,788,2204,NA,NA,NA,NA,,NA,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,4.000706195831299,2.7676773071289063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,118
101231,2019-10-08,2019-10-09,3,NA,3,0,1,1,0,0,1,0,0,0,0,0,0,0,774,936,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,4.001132011413574,2.7757439613342285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,118
101720,2019-10-05,2019-10-05,0,NA,10,0,2,0,5,0,0,0,0,0,0,0,0,0,6464,2325,NA,NA,NA,NA,,120,11:26 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120
101720,2019-10-06,2019-10-06,1,NA,2,0,1,0,4,0,0,NA,NA,NA,NA,NA,NA,NA,6310,2305,NA,NA,NA,NA,,NA,,NA,1,1,1,1,0,0,0,0,0,0,0,0,0,NA,NA,1,3,5,2,NA,,,2.788471221923828,3.233896493911743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,87
101720,2019-10-07,2019-10-07,2,NA,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,6310,2159,NA,NA,NA,NA,,NA,,NA,1,1,1,1,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,,,3.5696232318878174,3.2230873107910156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,60
101720,2019-10-08,2019-10-08,3,NA,2,0,1,1,2,0,0,0,0,0,0,0,0,0,6189,2210,NA,NA,NA,NA,,NA,,NA,1,1,1,1,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,,,3.1642956733703613,2.545888662338257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,57
105404,2019-10-23,2019-10-23,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1705,2020,NA,NA,NA,NA,,857,08:21 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
105404,2019-10-24,2019-10-25,1,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1783,1957,NA,NA,NA,NA,,NA,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2,1,4,2,NA,,,0.2499714344739914,0.17020592093467712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
