NEWID,REFMO,REFYR,UCC,PUBFLAG,VALUE_,IMPNUM,VALUE
03891354,12,2018,980000,2,,4,2916.6667
03891354,12,2018,980000,2,,5,2916.6667
03891354,12,2018,980071,2,,1,3051.3333333
03891354,12,2018,980071,2,,2,3051.3333333
03891354,12,2018,980071,2,,3,3051.3333333
03891354,12,2018,980071,2,,4,3051.3333333
03891354,12,2018,980071,2,,5,3051.3333333
03891384,10,2018,800940,2,,1,153
03891384,10,2018,800940,2,,2,153
03891384,10,2018,800940,2,,3,153
03891384,10,2018,800940,2,,4,153
03891384,10,2018,800940,2,,5,153
03891384,10,2018,900000,2,,1,2000
03891384,10,2018,900000,2,,2,2000
03891384,10,2018,900000,2,,3,2000
03891384,10,2018,900000,2,,4,2000
03891384,10,2018,900000,2,,5,2000
03891384,10,2018,980000,2,,1,2000
03891384,10,2018,980000,2,,2,2000
03891384,10,2018,980000,2,,3,2000
03891384,10,2018,980000,2,,4,2000
03891384,10,2018,980000,2,,5,2000
03891384,10,2018,980071,2,,1,1815.9166667
03891384,10,2018,980071,2,,2,1815.9166667
03891384,10,2018,980071,2,,3,1815.9166667
03891384,10,2018,980071,2,,4,1815.9166667
03891384,10,2018,980071,2,,5,1815.9166667
03891384,11,2018,800940,2,,1,153
03891384,11,2018,800940,2,,2,153
03891384,11,2018,800940,2,,3,153
03891384,11,2018,800940,2,,4,153
03891384,11,2018,800940,2,,5,153
03891384,11,2018,900000,2,,1,2000
03891384,11,2018,900000,2,,2,2000
03891384,11,2018,900000,2,,3,2000
03891384,11,2018,900000,2,,4,2000
03891384,11,2018,900000,2,,5,2000
03891384,11,2018,980000,2,,1,2000
03891384,11,2018,980000,2,,2,2000
03891384,11,2018,980000,2,,3,2000
03891384,11,2018,980000,2,,4,2000
03891384,11,2018,980000,2,,5,2000
03891384,11,2018,980071,2,,1,1815.9166667
03891384,11,2018,980071,2,,2,1815.9166667
03891384,11,2018,980071,2,,3,1815.9166667
03891384,11,2018,980071,2,,4,1815.9166667
03891384,11,2018,980071,2,,5,1815.9166667
03891384,12,2018,800940,2,,1,153
