NEWID,REFMO,REFYR,UCC,PUBFLAG,VALUE_,IMPNUM,VALUE
03944014,01,2019,800940,2,,1,1657.0833
03944014,01,2019,800940,2,,2,1657.0833
03944014,01,2019,800940,2,,3,1657.0833
03944014,01,2019,800940,2,,4,1657.0833
03944014,01,2019,800940,2,,5,1657.0833
03944014,01,2019,900000,2,,1,24166.6667
03944014,01,2019,900000,2,,2,24166.6667
03944014,01,2019,900000,2,,3,24166.6667
03944014,01,2019,900000,2,,4,24166.6667
03944014,01,2019,900000,2,,5,24166.6667
03944014,01,2019,900180,2,,1,10.8333
03944014,01,2019,900180,2,,2,10.8333
03944014,01,2019,900180,2,,3,10.8333
03944014,01,2019,900180,2,,4,10.8333
03944014,01,2019,900180,2,,5,10.8333
03944014,01,2019,980000,2,,1,24177.5
03944014,01,2019,980000,2,,2,24177.5
03944014,01,2019,980000,2,,3,24177.5
03944014,01,2019,980000,2,,4,24177.5
03944014,01,2019,980000,2,,5,24177.5
03944014,01,2019,980071,2,,1,18801.25
03944014,01,2019,980071,2,,2,18801.25
03944014,01,2019,980071,2,,3,18801.25
03944014,01,2019,980071,2,,4,18801.25
03944014,01,2019,980071,2,,5,18801.25
03944014,02,2019,800940,2,,1,1657.0833
03944014,02,2019,800940,2,,2,1657.0833
03944014,02,2019,800940,2,,3,1657.0833
03944014,02,2019,800940,2,,4,1657.0833
03944014,02,2019,800940,2,,5,1657.0833
03944014,02,2019,900000,2,,1,24166.6667
03944014,02,2019,900000,2,,2,24166.6667
03944014,02,2019,900000,2,,3,24166.6667
03944014,02,2019,900000,2,,4,24166.6667
03944014,02,2019,900000,2,,5,24166.6667
03944014,02,2019,900180,2,,1,10.8333
03944014,02,2019,900180,2,,2,10.8333
03944014,02,2019,900180,2,,3,10.8333
03944014,02,2019,900180,2,,4,10.8333
03944014,02,2019,900180,2,,5,10.8333
03944014,02,2019,980000,2,,1,24177.5
03944014,02,2019,980000,2,,2,24177.5
03944014,02,2019,980000,2,,3,24177.5
03944014,02,2019,980000,2,,4,24177.5
03944014,02,2019,980000,2,,5,24177.5
03944014,02,2019,980071,2,,1,18801.25
03944014,02,2019,980071,2,,2,18801.25
03944014,02,2019,980071,2,,3,18801.25
03944014,02,2019,980071,2,,4,18801.25
03944014,02,2019,980071,2,,5,18801.25
03944014,03,2019,800940,2,,1,1657.0833
03944014,03,2019,800940,2,,2,1657.0833
03944014,03,2019,800940,2,,3,1657.0833
03944014,03,2019,800940,2,,4,1657.0833
03944014,03,2019,800940,2,,5,1657.0833
03944014,03,2019,900000,2,,1,24166.6667
03944014,03,2019,900000,2,,2,24166.6667
03944014,03,2019,900000,2,,3,24166.6667
03944014,03,2019,900000,2,,4,24166.6667
