NEWID,REFMO,REFYR,UCC,PUBFLAG,VALUE,VALUE_
04006704,05,2019,980286,2,8.3333,
04006704,05,2019,980310,2,8.3333,
04006704,06,2019,005100,2,8.8333,
04006704,06,2019,005110,2,20.8333,
04006704,06,2019,900090,2,755.0000,
04006704,06,2019,980000,2,755.0000,
04006704,06,2019,980010,2,0.0833,
04006704,06,2019,980020,2,3.5833,
04006704,06,2019,980071,2,755.0000,
04006704,06,2019,980220,2,8.3333,
04006704,06,2019,980260,2,8.3333,
04006704,06,2019,980283,2,8.3333,
04006704,06,2019,980286,2,8.3333,
04006704,06,2019,980310,2,8.3333,
04006764,04,2019,005100,2,12500.0000,
04006764,04,2019,005110,2,12500.0000,
04006764,04,2019,005200,2,189087.5058,T
04006764,04,2019,005210,2,188887.7415,T
04006764,04,2019,005300,2,7083.3333,
04006764,04,2019,005310,2,6250.0000,
04006764,04,2019,800932,2,2083.3333,
04006764,04,2019,800940,2,1141.7500,
04006764,04,2019,900000,2,21942.7147,T
04006764,04,2019,900160,2,1195.2667,
04006764,04,2019,950004,2,3660.9167,
04006764,04,2019,950014,2,1186.7500,
04006764,04,2019,980000,2,23137.9814,T
04006764,04,2019,980010,2,0.2500,
04006764,04,2019,980020,2,5.2500,
04006764,04,2019,980030,2,0.1667,
04006764,04,2019,980040,2,0.1667,
04006764,04,2019,980071,2,18290.3167,T
04006764,04,2019,980090,1,8.3333,
04006764,04,2019,980210,2,8.3333,
04006764,04,2019,980240,2,8.3333,
04006764,04,2019,980281,2,8.3333,
04006764,04,2019,980286,2,8.3333,
04006764,04,2019,980310,2,8.3333,
04006764,04,2019,980330,2,8.3333,
04006764,04,2019,980350,2,8.3333,
04006764,05,2019,005100,2,12500.0000,
04006764,05,2019,005110,2,12500.0000,
04006764,05,2019,005200,2,189087.5058,T
04006764,05,2019,005210,2,188887.7415,T
04006764,05,2019,005300,2,7083.3333,
04006764,05,2019,005310,2,6250.0000,
04006764,05,2019,800932,2,2083.3333,
04006764,05,2019,800940,2,1141.7500,
04006764,05,2019,900000,2,21942.7147,T
04006764,05,2019,900160,2,1195.2667,
04006764,05,2019,950004,2,3660.9167,
04006764,05,2019,950014,2,1186.7500,
04006764,05,2019,980000,2,23137.9814,T
04006764,05,2019,980010,2,0.2500,
04006764,05,2019,980020,2,5.2500,
04006764,05,2019,980030,2,0.1667,
04006764,05,2019,980040,2,0.1667,
04006764,05,2019,980071,2,18290.3167,T
04006764,05,2019,980090,1,8.3333,
04006764,05,2019,980210,2,8.3333,
04006764,05,2019,980240,2,8.3333,
04006764,05,2019,980281,2,8.3333,
04006764,05,2019,980286,2,8.3333,
04006764,05,2019,980310,2,8.3333,
04006764,05,2019,980330,2,8.3333,
04006764,05,2019,980350,2,8.3333,
04006764,06,2019,005100,2,12500.0000,
04006764,06,2019,005110,2,12500.0000,
04006764,06,2019,005200,2,189087.5058,T
04006764,06,2019,005210,2,188887.7415,T
04006764,06,2019,005300,2,7083.3333,
04006764,06,2019,005310,2,6250.0000,
04006764,06,2019,800932,2,2083.3333,
04006764,06,2019,800940,2,1141.7500,
04006764,06,2019,900000,2,21942.7147,T
04006764,06,2019,900160,2,1195.2667,
04006764,06,2019,950004,2,3660.9167,
04006764,06,2019,950014,2,1186.7500,
04006764,06,2019,980000,2,23137.9814,T
04006764,06,2019,980010,2,0.2500,
04006764,06,2019,980020,2,5.2500,
04006764,06,2019,980030,2,0.1667,
04006764,06,2019,980040,2,0.1667,
04006764,06,2019,980071,2,18290.3167,T
04006764,06,2019,980090,1,8.3333,
04006764,06,2019,980210,2,8.3333,
04006764,06,2019,980240,2,8.3333,
04006764,06,2019,980281,2,8.3333,
04006764,06,2019,980286,2,8.3333,
04006764,06,2019,980310,2,8.3333,
04006764,06,2019,980330,2,8.3333,
04006764,06,2019,980350,2,8.3333,
04006774,04,2019,005100,2,666.6667,
04006774,04,2019,005110,2,666.6667,
04006774,04,2019,005200,2,40000.0000,
04006774,04,2019,005210,2,35833.3333,
04006774,04,2019,005400,2,625.0000,
04006774,04,2019,005410,2,625.0000,
04006774,04,2019,005420,2,150.0000,
04006774,04,2019,800910,2,1700.0000,T
04006774,04,2019,800940,2,1157.0833,
04006774,04,2019,900000,2,15124.9167,
04006774,04,2019,950004,2,1891.1667,
04006774,04,2019,950014,2,785.4167,
04006774,04,2019,980000,2,15124.9167,
04006774,04,2019,980010,2,0.3333,
04006774,04,2019,980020,2,4.0833,
04006774,04,2019,980030,2,0.2500,
04006774,04,2019,980040,2,0.2500,
04006774,04,2019,980050,2,0.0833,
04006774,04,2019,980071,2,12448.3333,
04006774,04,2019,980090,1,8.3333,
04006774,04,2019,980210,2,8.3333,
04006774,04,2019,980230,2,8.3333,
04006774,04,2019,980281,2,8.3333,
04006774,04,2019,980286,2,8.3333,
04006774,04,2019,980310,2,8.3333,
04006774,04,2019,980330,2,8.3333,
04006774,04,2019,980350,2,8.3333,
04006774,05,2019,005100,2,666.6667,
04006774,05,2019,005110,2,666.6667,
04006774,05,2019,005200,2,40000.0000,
04006774,05,2019,005210,2,35833.3333,
04006774,05,2019,005400,2,625.0000,
04006774,05,2019,005410,2,625.0000,
04006774,05,2019,005420,2,150.0000,
04006774,05,2019,800910,2,1700.0000,T
04006774,05,2019,800940,2,1157.0833,
04006774,05,2019,900000,2,15124.9167,
04006774,05,2019,950004,2,1891.1667,
04006774,05,2019,950014,2,785.4167,
04006774,05,2019,980000,2,15124.9167,
04006774,05,2019,980010,2,0.3333,
04006774,05,2019,980020,2,4.0833,
04006774,05,2019,980030,2,0.2500,
04006774,05,2019,980040,2,0.2500,
04006774,05,2019,980050,2,0.0833,
04006774,05,2019,980071,2,12448.3333,
04006774,05,2019,980090,1,8.3333,
04006774,05,2019,980210,2,8.3333,
04006774,05,2019,980230,2,8.3333,
04006774,05,2019,980281,2,8.3333,
04006774,05,2019,980286,2,8.3333,
04006774,05,2019,980310,2,8.3333,
04006774,05,2019,980330,2,8.3333,
04006774,05,2019,980350,2,8.3333,
04006774,06,2019,005100,2,666.6667,
04006774,06,2019,005110,2,666.6667,
04006774,06,2019,005200,2,40000.0000,
04006774,06,2019,005210,2,35833.3333,
04006774,06,2019,005400,2,625.0000,
04006774,06,2019,005410,2,625.0000,
04006774,06,2019,005420,2,150.0000,
04006774,06,2019,800910,2,1700.0000,T
04006774,06,2019,800940,2,1157.0833,
04006774,06,2019,900000,2,15124.9167,
04006774,06,2019,950004,2,1891.1667,
04006774,06,2019,950014,2,785.4167,
04006774,06,2019,980000,2,15124.9167,
04006774,06,2019,980010,2,0.3333,
04006774,06,2019,980020,2,4.0833,
04006774,06,2019,980030,2,0.2500,
04006774,06,2019,980040,2,0.2500,
04006774,06,2019,980050,2,0.0833,
04006774,06,2019,980071,2,12448.3333,
04006774,06,2019,980090,1,8.3333,
04006774,06,2019,980210,2,8.3333,
04006774,06,2019,980230,2,8.3333,
04006774,06,2019,980281,2,8.3333,
04006774,06,2019,980286,2,8.3333,
04006774,06,2019,980310,2,8.3333,
04006774,06,2019,980330,2,8.3333,
04006774,06,2019,980350,2,8.3333,
04006834,04,2019,005100,2,20.8333,
04006834,04,2019,005110,2,20.8333,
04006834,04,2019,900030,2,1137.0000,
04006834,04,2019,980000,2,1137.0000,
04006834,04,2019,980010,2,0.0833,
04006834,04,2019,980020,2,5.7500,
04006834,04,2019,980040,2,0.0833,
04006834,04,2019,980060,2,0.0833,
04006834,04,2019,980071,2,1137.0000,
04006834,04,2019,980210,2,8.3333,
04006834,04,2019,980260,2,8.3333,
04006834,04,2019,980281,2,8.3333,
04006834,04,2019,980286,2,8.3333,
04006834,04,2019,980310,2,8.3333,
04006834,04,2019,980330,2,8.3333,
04006834,04,2019,980350,2,8.3333,
04006834,05,2019,005100,2,20.8333,
04006834,05,2019,005110,2,20.8333,
04006834,05,2019,900030,2,1137.0000,
04006834,05,2019,980000,2,1137.0000,
04006834,05,2019,980010,2,0.0833,
04006834,05,2019,980020,2,5.7500,
04006834,05,2019,980040,2,0.0833,
04006834,05,2019,980060,2,0.0833,
04006834,05,2019,980071,2,1137.0000,
04006834,05,2019,980210,2,8.3333,
04006834,05,2019,980260,2,8.3333,
04006834,05,2019,980281,2,8.3333,
04006834,05,2019,980286,2,8.3333,
04006834,05,2019,980310,2,8.3333,
04006834,05,2019,980330,2,8.3333,
04006834,05,2019,980350,2,8.3333,
04006834,06,2019,005100,2,20.8333,
04006834,06,2019,005110,2,20.8333,
04006834,06,2019,900030,2,1137.0000,
04006834,06,2019,980000,2,1137.0000,
04006834,06,2019,980010,2,0.0833,
04006834,06,2019,980020,2,5.7500,
04006834,06,2019,980040,2,0.0833,
04006834,06,2019,980060,2,0.0833,
04006834,06,2019,980071,2,1137.0000,
04006834,06,2019,980210,2,8.3333,
04006834,06,2019,980260,2,8.3333,
04006834,06,2019,980281,2,8.3333,
04006834,06,2019,980286,2,8.3333,
04006834,06,2019,980310,2,8.3333,
04006834,06,2019,980330,2,8.3333,
04006834,06,2019,980350,2,8.3333,
04006864,04,2019,900090,2,191.5167,
04006864,04,2019,900150,2,406.0000,
04006864,04,2019,900170,2,391.8667,
04006864,04,2019,980000,2,989.3833,
04006864,04,2019,980010,2,0.1667,
04006864,04,2019,980020,2,5.2500,
04006864,04,2019,980071,2,989.3833,
04006864,04,2019,980210,2,8.3333,
04006864,04,2019,980260,2,8.3333,
04006864,04,2019,980270,2,8.3333,
04006864,04,2019,980286,2,8.3333,
04006864,04,2019,980300,2,8.3333,
04006864,05,2019,900090,2,191.5167,
04006864,05,2019,900150,2,406.0000,
04006864,05,2019,900170,2,391.8667,
04006864,05,2019,980000,2,989.3833,
04006864,05,2019,980010,2,0.1667,
04006864,05,2019,980020,2,5.2500,
04006864,05,2019,980071,2,989.3833,
04006864,05,2019,980210,2,8.3333,
04006864,05,2019,980260,2,8.3333,
04006864,05,2019,980270,2,8.3333,
04006864,05,2019,980286,2,8.3333,
04006864,05,2019,980300,2,8.3333,
04006864,06,2019,900090,2,191.5167,
04006864,06,2019,900150,2,406.0000,
04006864,06,2019,900170,2,391.8667,
04006864,06,2019,980000,2,989.3833,
04006864,06,2019,980010,2,0.1667,
04006864,06,2019,980020,2,5.2500,
04006864,06,2019,980071,2,989.3833,
04006864,06,2019,980210,2,8.3333,
04006864,06,2019,980260,2,8.3333,
04006864,06,2019,980270,2,8.3333,
04006864,06,2019,980286,2,8.3333,
04006864,06,2019,980300,2,8.3333,
04006894,04,2019,005100,2,2500.0000,
04006894,04,2019,005110,2,1250.0000,
04006894,04,2019,005200,2,2500.0000,
04006894,04,2019,005210,2,2500.0000,
04006894,04,2019,005400,2,25.0000,
04006894,04,2019,005410,2,25.0000,
04006894,04,2019,005800,2,500.0000,
04006894,04,2019,005810,2,416.6667,
04006894,04,2019,800932,2,50.0000,
04006894,04,2019,800940,2,983.0833,
04006894,04,2019,900000,2,12850.3500,
04006894,04,2019,900180,2,3.3333,
04006894,04,2019,950004,2,1692.5833,
04006894,04,2019,950014,2,546.3333,
04006894,04,2019,980000,2,12853.6833,
04006894,04,2019,980010,2,0.1667,
04006894,04,2019,980020,2,2.0000,
04006894,04,2019,980030,2,0.1667,
04006894,04,2019,980040,2,0.1667,
04006894,04,2019,980071,2,10614.7667,
04006894,04,2019,980220,2,8.3333,
04006894,04,2019,980260,2,8.3333,
04006894,04,2019,980281,2,8.3333,
04006894,04,2019,980286,2,8.3333,
04006894,04,2019,980310,2,8.3333,
04006894,04,2019,980330,2,8.3333,
04006894,04,2019,980350,2,8.3333,
04006894,05,2019,005100,2,2500.0000,
04006894,05,2019,005110,2,1250.0000,
04006894,05,2019,005200,2,2500.0000,
04006894,05,2019,005210,2,2500.0000,
04006894,05,2019,005400,2,25.0000,
04006894,05,2019,005410,2,25.0000,
04006894,05,2019,005800,2,500.0000,
04006894,05,2019,005810,2,416.6667,
04006894,05,2019,800932,2,50.0000,
04006894,05,2019,800940,2,983.0833,
04006894,05,2019,900000,2,12850.3500,
04006894,05,2019,900180,2,3.3333,
04006894,05,2019,950004,2,1692.5833,
04006894,05,2019,950014,2,546.3333,
04006894,05,2019,980000,2,12853.6833,
04006894,05,2019,980010,2,0.1667,
04006894,05,2019,980020,2,2.0000,
04006894,05,2019,980030,2,0.1667,
04006894,05,2019,980040,2,0.1667,
04006894,05,2019,980071,2,10614.7667,
04006894,05,2019,980220,2,8.3333,
04006894,05,2019,980260,2,8.3333,
04006894,05,2019,980281,2,8.3333,
04006894,05,2019,980286,2,8.3333,
04006894,05,2019,980310,2,8.3333,
04006894,05,2019,980330,2,8.3333,
04006894,05,2019,980350,2,8.3333,
04006894,06,2019,005100,2,2500.0000,
04006894,06,2019,005110,2,1250.0000,
04006894,06,2019,005200,2,2500.0000,
04006894,06,2019,005210,2,2500.0000,
04006894,06,2019,005400,2,25.0000,
04006894,06,2019,005410,2,25.0000,
04006894,06,2019,005800,2,500.0000,
04006894,06,2019,005810,2,416.6667,
04006894,06,2019,800932,2,50.0000,
04006894,06,2019,800940,2,983.0833,
04006894,06,2019,900000,2,12850.3500,
04006894,06,2019,900180,2,3.3333,
04006894,06,2019,950004,2,1692.5833,
04006894,06,2019,950014,2,546.3333,
04006894,06,2019,980000,2,12853.6833,
04006894,06,2019,980010,2,0.1667,
04006894,06,2019,980020,2,2.0000,
04006894,06,2019,980030,2,0.1667,
04006894,06,2019,980040,2,0.1667,
04006894,06,2019,980071,2,10614.7667,
04006894,06,2019,980220,2,8.3333,
04006894,06,2019,980260,2,8.3333,
04006894,06,2019,980281,2,8.3333,
04006894,06,2019,980286,2,8.3333,
04006894,06,2019,980310,2,8.3333,
04006894,06,2019,980330,2,8.3333,
04006894,06,2019,980350,2,8.3333,
04006914,04,2019,005500,2,916.6667,
04006914,04,2019,005510,2,916.6667,
04006914,04,2019,800940,2,96.4000,
04006914,04,2019,900000,2,1260.4167,
04006914,04,2019,900090,2,152.1667,
04006914,04,2019,900150,2,163.0000,
04006914,04,2019,900210,2,15.0000,
04006914,04,2019,980000,2,1590.5833,
04006914,04,2019,980010,2,0.3333,
04006914,04,2019,980020,2,3.3333,
04006914,04,2019,980030,2,0.1667,
04006914,04,2019,980040,2,0.1667,
04006914,04,2019,980050,2,0.1667,
04006914,04,2019,980071,2,1590.5833,
04006914,04,2019,980090,1,8.3333,
04006914,04,2019,980220,2,8.3333,
04006914,04,2019,980230,2,8.3333,
04006914,04,2019,980270,2,8.3333,
04006914,04,2019,980286,2,8.3333,
04006914,04,2019,980310,2,8.3333,
04006914,04,2019,980330,2,8.3333,
04006914,04,2019,980350,2,8.3333,
04006914,05,2019,005500,2,916.6667,
04006914,05,2019,005510,2,916.6667,
04006914,05,2019,800940,2,96.4000,
04006914,05,2019,900000,2,1260.4167,
04006914,05,2019,900090,2,152.1667,
04006914,05,2019,900150,2,163.0000,
04006914,05,2019,900210,2,15.0000,
04006914,05,2019,980000,2,1590.5833,
04006914,05,2019,980010,2,0.3333,
04006914,05,2019,980020,2,3.3333,
04006914,05,2019,980030,2,0.1667,
04006914,05,2019,980040,2,0.1667,
04006914,05,2019,980050,2,0.1667,
04006914,05,2019,980071,2,1590.5833,
04006914,05,2019,980090,1,8.3333,
04006914,05,2019,980220,2,8.3333,
04006914,05,2019,980230,2,8.3333,
04006914,05,2019,980270,2,8.3333,
04006914,05,2019,980286,2,8.3333,
04006914,05,2019,980310,2,8.3333,
04006914,05,2019,980330,2,8.3333,
04006914,05,2019,980350,2,8.3333,
04006914,06,2019,005500,2,916.6667,
04006914,06,2019,005510,2,916.6667,
04006914,06,2019,800940,2,96.4000,
04006914,06,2019,900000,2,1260.4167,
04006914,06,2019,900090,2,152.1667,
04006914,06,2019,900150,2,163.0000,
04006914,06,2019,900210,2,15.0000,
04006914,06,2019,980000,2,1590.5833,
04006914,06,2019,980010,2,0.3333,
04006914,06,2019,980020,2,3.3333,
04006914,06,2019,980030,2,0.1667,
04006914,06,2019,980040,2,0.1667,
04006914,06,2019,980050,2,0.1667,
04006914,06,2019,980071,2,1590.5833,
04006914,06,2019,980090,1,8.3333,
04006914,06,2019,980220,2,8.3333,
04006914,06,2019,980230,2,8.3333,
04006914,06,2019,980270,2,8.3333,
04006914,06,2019,980286,2,8.3333,
04006914,06,2019,980310,2,8.3333,
04006914,06,2019,980330,2,8.3333,
04006914,06,2019,980350,2,8.3333,
04006934,04,2019,800940,2,280.4667,
04006934,04,2019,900000,2,3666.2000,
04006934,04,2019,950004,2,165.9167,
04006934,04,2019,950014,2,163.0833,
04006934,04,2019,980000,2,3666.2000,
04006934,04,2019,980010,2,0.1667,
04006934,04,2019,980020,2,2.5833,
04006934,04,2019,980030,2,0.1667,
04006934,04,2019,980040,2,0.0833,
04006934,04,2019,980071,2,3337.2000,
04006934,04,2019,980210,2,8.3333,
04006934,04,2019,980260,2,8.3333,
04006934,04,2019,980281,2,8.3333,
04006934,04,2019,980285,2,8.3333,
04006934,04,2019,980300,2,8.3333,
04006934,04,2019,980330,2,8.3333,
04006934,04,2019,980350,2,8.3333,
04006934,05,2019,800940,2,280.4667,
04006934,05,2019,900000,2,3666.2000,
04006934,05,2019,950004,2,165.9167,
04006934,05,2019,950014,2,163.0833,
04006934,05,2019,980000,2,3666.2000,
04006934,05,2019,980010,2,0.1667,
04006934,05,2019,980020,2,2.5833,
04006934,05,2019,980030,2,0.1667,
04006934,05,2019,980040,2,0.0833,
04006934,05,2019,980071,2,3337.2000,
04006934,05,2019,980210,2,8.3333,
04006934,05,2019,980260,2,8.3333,
04006934,05,2019,980281,2,8.3333,
04006934,05,2019,980285,2,8.3333,
04006934,05,2019,980300,2,8.3333,
04006934,05,2019,980330,2,8.3333,
04006934,05,2019,980350,2,8.3333,
04006934,06,2019,800940,2,280.4667,
04006934,06,2019,900000,2,3666.2000,
04006934,06,2019,950004,2,165.9167,
04006934,06,2019,950014,2,163.0833,
04006934,06,2019,980000,2,3666.2000,
04006934,06,2019,980010,2,0.1667,
04006934,06,2019,980020,2,2.5833,
04006934,06,2019,980030,2,0.1667,
04006934,06,2019,980040,2,0.0833,
04006934,06,2019,980071,2,3337.2000,
04006934,06,2019,980210,2,8.3333,
04006934,06,2019,980260,2,8.3333,
04006934,06,2019,980281,2,8.3333,
04006934,06,2019,980285,2,8.3333,
04006934,06,2019,980300,2,8.3333,
04006934,06,2019,980330,2,8.3333,
04006934,06,2019,980350,2,8.3333,
04006944,04,2019,005100,2,7500.0000,
04006944,04,2019,005110,2,8416.6667,
04006944,04,2019,800910,2,299.2500,
04006944,04,2019,800940,2,503.6667,
04006944,04,2019,900000,2,6583.3333,
04006944,04,2019,950004,2,884.7500,
04006944,04,2019,950014,2,176.5833,
04006944,04,2019,980000,2,6583.3333,
04006944,04,2019,980010,2,0.1667,
04006944,04,2019,980020,2,5.0000,
04006944,04,2019,980030,2,0.0833,
04006944,04,2019,980040,2,0.1667,
04006944,04,2019,980071,2,5522.0000,
04006944,04,2019,980090,1,8.3333,
04006944,04,2019,980220,2,8.3333,
04006944,04,2019,980240,2,8.3333,
04006944,04,2019,980283,2,8.3333,
04006944,04,2019,980285,2,8.3333,
04006944,04,2019,980310,2,8.3333,
04006944,04,2019,980330,2,8.3333,
04006944,04,2019,980350,2,8.3333,
04006944,05,2019,005100,2,7500.0000,
04006944,05,2019,005110,2,8416.6667,
04006944,05,2019,800910,2,299.2500,
04006944,05,2019,800940,2,503.6667,
04006944,05,2019,900000,2,6583.3333,
04006944,05,2019,950004,2,884.7500,
04006944,05,2019,950014,2,176.5833,
04006944,05,2019,980000,2,6583.3333,
04006944,05,2019,980010,2,0.1667,
04006944,05,2019,980020,2,5.0000,
04006944,05,2019,980030,2,0.0833,
04006944,05,2019,980040,2,0.1667,
04006944,05,2019,980071,2,5522.0000,
04006944,05,2019,980090,1,8.3333,
04006944,05,2019,980220,2,8.3333,
04006944,05,2019,980240,2,8.3333,
04006944,05,2019,980283,2,8.3333,
04006944,05,2019,980285,2,8.3333,
04006944,05,2019,980310,2,8.3333,
04006944,05,2019,980330,2,8.3333,
04006944,05,2019,980350,2,8.3333,
04006944,06,2019,005100,2,7500.0000,
04006944,06,2019,005110,2,8416.6667,
04006944,06,2019,800910,2,299.2500,
04006944,06,2019,800940,2,503.6667,
04006944,06,2019,900000,2,6583.3333,
04006944,06,2019,950004,2,884.7500,
04006944,06,2019,950014,2,176.5833,
04006944,06,2019,980000,2,6583.3333,
04006944,06,2019,980010,2,0.1667,
04006944,06,2019,980020,2,5.0000,
04006944,06,2019,980030,2,0.0833,
04006944,06,2019,980040,2,0.1667,
04006944,06,2019,980071,2,5522.0000,
04006944,06,2019,980090,1,8.3333,
04006944,06,2019,980220,2,8.3333,
04006944,06,2019,980240,2,8.3333,
04006944,06,2019,980283,2,8.3333,
04006944,06,2019,980285,2,8.3333,
04006944,06,2019,980310,2,8.3333,
04006944,06,2019,980330,2,8.3333,
04006944,06,2019,980350,2,8.3333,
04007014,04,2019,800940,2,202.2167,
04007014,04,2019,900000,2,2643.4000,
04007014,04,2019,950004,2,-475.2500,
04007014,04,2019,950014,2,51.1667,
04007014,04,2019,980000,2,2643.4000,
04007014,04,2019,980010,2,0.2500,
04007014,04,2019,980020,2,3.4167,
04007014,04,2019,980030,2,0.0833,
04007014,04,2019,980040,2,0.3333,
04007014,04,2019,980050,2,0.1667,
04007014,04,2019,980071,2,3067.4833,
04007014,04,2019,980210,2,8.3333,
04007014,04,2019,980260,2,8.3333,
04007014,04,2019,980270,2,8.3333,
04007014,04,2019,980286,2,8.3333,
04007014,04,2019,980300,2,8.3333,
04007014,04,2019,980330,2,8.3333,
04007014,04,2019,980350,2,8.3333,
04007014,05,2019,800940,2,202.2167,
04007014,05,2019,900000,2,2643.4000,
04007014,05,2019,950004,2,-475.2500,
04007014,05,2019,950014,2,51.1667,
04007014,05,2019,980000,2,2643.4000,
04007014,05,2019,980010,2,0.2500,
04007014,05,2019,980020,2,3.4167,
04007014,05,2019,980030,2,0.0833,
04007014,05,2019,980040,2,0.3333,
04007014,05,2019,980050,2,0.1667,
04007014,05,2019,980071,2,3067.4833,
04007014,05,2019,980210,2,8.3333,
04007014,05,2019,980260,2,8.3333,
04007014,05,2019,980270,2,8.3333,
04007014,05,2019,980286,2,8.3333,
04007014,05,2019,980300,2,8.3333,
04007014,05,2019,980330,2,8.3333,
04007014,05,2019,980350,2,8.3333,
04007014,06,2019,800940,2,202.2167,
04007014,06,2019,900000,2,2643.4000,
04007014,06,2019,950004,2,-475.2500,
04007014,06,2019,950014,2,51.1667,
04007014,06,2019,980000,2,2643.4000,
04007014,06,2019,980010,2,0.2500,
04007014,06,2019,980020,2,3.4167,
04007014,06,2019,980030,2,0.0833,
04007014,06,2019,980040,2,0.3333,
04007014,06,2019,980050,2,0.1667,
04007014,06,2019,980071,2,3067.4833,
04007014,06,2019,980210,2,8.3333,
04007014,06,2019,980260,2,8.3333,
04007014,06,2019,980270,2,8.3333,
04007014,06,2019,980286,2,8.3333,
04007014,06,2019,980300,2,8.3333,
04007014,06,2019,980330,2,8.3333,
04007014,06,2019,980350,2,8.3333,
04007024,04,2019,005100,2,583.3333,
04007024,04,2019,005110,2,583.3333,
04007024,04,2019,005200,2,15500.0000,
04007024,04,2019,005210,2,14000.0000,
04007024,04,2019,005300,2,4000.0000,
04007024,04,2019,005310,2,3750.0000,
04007024,04,2019,005400,2,166.6667,
04007024,04,2019,005410,2,166.6667,
04007024,04,2019,900030,2,1713.5000,
04007024,04,2019,900170,2,180.2500,
04007024,04,2019,980000,2,1893.7500,
04007024,04,2019,980010,2,0.1667,
04007024,04,2019,980020,2,5.2500,
04007024,04,2019,980040,2,0.0833,
04007024,04,2019,980060,2,0.0833,
04007024,04,2019,980071,2,1893.7500,
04007024,04,2019,980090,1,8.3333,
04007024,04,2019,980220,2,8.3333,
04007024,04,2019,980230,2,8.3333,
04007024,04,2019,980281,2,8.3333,
04007024,04,2019,980286,2,8.3333,
04007024,04,2019,980310,2,8.3333,
04007024,04,2019,980330,2,8.3333,
04007024,04,2019,980350,2,8.3333,
04007024,05,2019,005100,2,583.3333,
04007024,05,2019,005110,2,583.3333,
