NEWID,REFMO,REFYR,UCC,PUBFLAG,VALUE_,IMPNUM,VALUE
04006764,06,2019,900160,2,,3,60.6667
04006764,06,2019,900160,2,,4,107.8333
04006764,06,2019,900160,2,,5,2888.4167
04006764,06,2019,980000,2,T,1,23137.9814
04006764,06,2019,980000,2,T,2,23137.9814
04006764,06,2019,980000,2,T,3,23137.9814
04006764,06,2019,980000,2,T,4,23137.9814
04006764,06,2019,980000,2,T,5,23137.9814
04006764,06,2019,980071,2,T,1,18389.25
04006764,06,2019,980071,2,T,2,18720.333333
04006764,06,2019,980071,2,T,3,17155.75
04006764,06,2019,980071,2,T,4,17202.916667
04006764,06,2019,980071,2,T,5,19983.5
04006774,04,2019,800940,2,,1,1157.0833
04006774,04,2019,800940,2,,2,1157.0833
04006774,04,2019,800940,2,,3,1157.0833
04006774,04,2019,800940,2,,4,1157.0833
04006774,04,2019,800940,2,,5,1157.0833
04006774,04,2019,900000,2,,1,15124.9167
04006774,04,2019,900000,2,,2,15124.9167
04006774,04,2019,900000,2,,3,15124.9167
04006774,04,2019,900000,2,,4,15124.9167
04006774,04,2019,900000,2,,5,15124.9167
04006774,04,2019,980000,2,,1,15124.9167
04006774,04,2019,980000,2,,2,15124.9167
04006774,04,2019,980000,2,,3,15124.9167
04006774,04,2019,980000,2,,4,15124.9167
04006774,04,2019,980000,2,,5,15124.9167
04006774,04,2019,980071,2,,1,12448.333333
04006774,04,2019,980071,2,,2,12448.333333
04006774,04,2019,980071,2,,3,12448.333333
04006774,04,2019,980071,2,,4,12448.333333
04006774,04,2019,980071,2,,5,12448.333333
04006774,05,2019,800940,2,,1,1157.0833
04006774,05,2019,800940,2,,2,1157.0833
04006774,05,2019,800940,2,,3,1157.0833
04006774,05,2019,800940,2,,4,1157.0833
04006774,05,2019,800940,2,,5,1157.0833
04006774,05,2019,900000,2,,1,15124.9167
04006774,05,2019,900000,2,,2,15124.9167
04006774,05,2019,900000,2,,3,15124.9167
04006774,05,2019,900000,2,,4,15124.9167
04006774,05,2019,900000,2,,5,15124.9167
04006774,05,2019,980000,2,,1,15124.9167
04006774,05,2019,980000,2,,2,15124.9167
04006774,05,2019,980000,2,,3,15124.9167
04006774,05,2019,980000,2,,4,15124.9167
04006774,05,2019,980000,2,,5,15124.9167
04006774,05,2019,980071,2,,1,12448.333333
04006774,05,2019,980071,2,,2,12448.333333
04006774,05,2019,980071,2,,3,12448.333333
04006774,05,2019,980071,2,,4,12448.333333
04006774,05,2019,980071,2,,5,12448.333333
04006774,06,2019,800940,2,,1,1157.0833
04006774,06,2019,800940,2,,2,1157.0833
04006774,06,2019,800940,2,,3,1157.0833
04006774,06,2019,800940,2,,4,1157.0833
04006774,06,2019,800940,2,,5,1157.0833
04006774,06,2019,900000,2,,1,15124.9167
04006774,06,2019,900000,2,,2,15124.9167
04006774,06,2019,900000,2,,3,15124.9167
04006774,06,2019,900000,2,,4,15124.9167
04006774,06,2019,900000,2,,5,15124.9167
04006774,06,2019,980000,2,,1,15124.9167
04006774,06,2019,980000,2,,2,15124.9167
04006774,06,2019,980000,2,,3,15124.9167
04006774,06,2019,980000,2,,4,15124.9167
04006774,06,2019,980000,2,,5,15124.9167
04006774,06,2019,980071,2,,1,12448.333333
04006774,06,2019,980071,2,,2,12448.333333
04006774,06,2019,980071,2,,3,12448.333333
04006774,06,2019,980071,2,,4,12448.333333
04006774,06,2019,980071,2,,5,12448.333333
04006834,04,2019,900030,2,,1,1137
04006834,04,2019,900030,2,,2,1137
04006834,04,2019,900030,2,,3,1137
04006834,04,2019,900030,2,,4,1137
04006834,04,2019,900030,2,,5,1137
04006834,04,2019,980000,2,,1,1137
04006834,04,2019,980000,2,,2,1137
04006834,04,2019,980000,2,,3,1137
04006834,04,2019,980000,2,,4,1137
04006834,04,2019,980000,2,,5,1137
04006834,04,2019,980071,2,,1,1137
04006834,04,2019,980071,2,,2,1137
04006834,04,2019,980071,2,,3,1137
04006834,04,2019,980071,2,,4,1137
04006834,04,2019,980071,2,,5,1137
04006834,05,2019,900030,2,,1,1137
04006834,05,2019,900030,2,,2,1137
04006834,05,2019,900030,2,,3,1137
04006834,05,2019,900030,2,,4,1137
04006834,05,2019,900030,2,,5,1137
04006834,05,2019,980000,2,,1,1137
04006834,05,2019,980000,2,,2,1137
04006834,05,2019,980000,2,,3,1137
04006834,05,2019,980000,2,,4,1137
04006834,05,2019,980000,2,,5,1137
04006834,05,2019,980071,2,,1,1137
04006834,05,2019,980071,2,,2,1137
04006834,05,2019,980071,2,,3,1137
04006834,05,2019,980071,2,,4,1137
04006834,05,2019,980071,2,,5,1137
04006834,06,2019,900030,2,,1,1137
04006834,06,2019,900030,2,,2,1137
04006834,06,2019,900030,2,,3,1137
04006834,06,2019,900030,2,,4,1137
04006834,06,2019,900030,2,,5,1137
04006834,06,2019,980000,2,,1,1137
04006834,06,2019,980000,2,,2,1137
04006834,06,2019,980000,2,,3,1137
04006834,06,2019,980000,2,,4,1137
04006834,06,2019,980000,2,,5,1137
04006834,06,2019,980071,2,,1,1137
04006834,06,2019,980071,2,,2,1137
04006834,06,2019,980071,2,,3,1137
04006834,06,2019,980071,2,,4,1137
04006834,06,2019,980071,2,,5,1137
04006864,04,2019,900090,2,,1,755.8333
04006864,04,2019,900090,2,,2,43.5
04006864,04,2019,900090,2,,3,63
04006864,04,2019,900090,2,,4,64.9167
04006864,04,2019,900090,2,,5,30.3333
04006864,04,2019,900150,2,,1,210
04006864,04,2019,900150,2,,2,629
04006864,04,2019,900150,2,,3,155
04006864,04,2019,900150,2,,4,509
04006864,04,2019,900150,2,,5,527
04006864,04,2019,900170,2,,1,7.8333
04006864,04,2019,900170,2,,2,1620.25
04006864,04,2019,900170,2,,3,127.4167
04006864,04,2019,900170,2,,4,26.25
04006864,04,2019,900170,2,,5,177.5833
04006864,04,2019,980000,2,,1,973.6667
04006864,04,2019,980000,2,,2,2292.75
04006864,04,2019,980000,2,,3,345.4167
04006864,04,2019,980000,2,,4,600.1667
04006864,04,2019,980000,2,,5,734.9167
04006864,04,2019,980071,2,,1,973.66666667
04006864,04,2019,980071,2,,2,2292.75
04006864,04,2019,980071,2,,3,345.41666667
04006864,04,2019,980071,2,,4,600.16666667
04006864,04,2019,980071,2,,5,734.91666667
04006864,05,2019,900090,2,,1,755.8333
04006864,05,2019,900090,2,,2,43.5
04006864,05,2019,900090,2,,3,63
04006864,05,2019,900090,2,,4,64.9167
04006864,05,2019,900090,2,,5,30.3333
04006864,05,2019,900150,2,,1,210
04006864,05,2019,900150,2,,2,629
04006864,05,2019,900150,2,,3,155
04006864,05,2019,900150,2,,4,509
04006864,05,2019,900150,2,,5,527
04006864,05,2019,900170,2,,1,7.8333
04006864,05,2019,900170,2,,2,1620.25
04006864,05,2019,900170,2,,3,127.4167
04006864,05,2019,900170,2,,4,26.25
04006864,05,2019,900170,2,,5,177.5833
04006864,05,2019,980000,2,,1,973.6667
04006864,05,2019,980000,2,,2,2292.75
04006864,05,2019,980000,2,,3,345.4167
04006864,05,2019,980000,2,,4,600.1667
04006864,05,2019,980000,2,,5,734.9167
04006864,05,2019,980071,2,,1,973.66666667
04006864,05,2019,980071,2,,2,2292.75
04006864,05,2019,980071,2,,3,345.41666667
04006864,05,2019,980071,2,,4,600.16666667
04006864,05,2019,980071,2,,5,734.91666667
04006864,06,2019,900090,2,,1,755.8333
04006864,06,2019,900090,2,,2,43.5
04006864,06,2019,900090,2,,3,63
04006864,06,2019,900090,2,,4,64.9167
04006864,06,2019,900090,2,,5,30.3333
04006864,06,2019,900150,2,,1,210
04006864,06,2019,900150,2,,2,629
04006864,06,2019,900150,2,,3,155
04006864,06,2019,900150,2,,4,509
04006864,06,2019,900150,2,,5,527
04006864,06,2019,900170,2,,1,7.8333
04006864,06,2019,900170,2,,2,1620.25
04006864,06,2019,900170,2,,3,127.4167
04006864,06,2019,900170,2,,4,26.25
04006864,06,2019,900170,2,,5,177.5833
04006864,06,2019,980000,2,,1,973.6667
04006864,06,2019,980000,2,,2,2292.75
04006864,06,2019,980000,2,,3,345.4167
04006864,06,2019,980000,2,,4,600.1667
04006864,06,2019,980000,2,,5,734.9167
04006864,06,2019,980071,2,,1,973.66666667
04006864,06,2019,980071,2,,2,2292.75
04006864,06,2019,980071,2,,3,345.41666667
04006864,06,2019,980071,2,,4,600.16666667
04006864,06,2019,980071,2,,5,734.91666667
04006894,04,2019,800940,2,,1,968.1667
04006894,04,2019,800940,2,,2,991.0833
04006894,04,2019,800940,2,,3,1017.9167
04006894,04,2019,800940,2,,4,992.0833
04006894,04,2019,800940,2,,5,946.1667
04006894,04,2019,900000,2,,1,12655.6667
04006894,04,2019,900000,2,,2,12955.0833
04006894,04,2019,900000,2,,3,13305.9167
04006894,04,2019,900000,2,,4,12967.9167
04006894,04,2019,900000,2,,5,12367.1667
04006894,04,2019,900180,2,,1,3.3333
04006894,04,2019,900180,2,,2,3.3333
04006894,04,2019,900180,2,,3,3.3333
04006894,04,2019,900180,2,,4,3.3333
04006894,04,2019,900180,2,,5,3.3333
04006894,04,2019,980000,2,,1,12659
04006894,04,2019,980000,2,,2,12958.4167
04006894,04,2019,980000,2,,3,13309.25
04006894,04,2019,980000,2,,4,12971.25
04006894,04,2019,980000,2,,5,12370.5
04006894,04,2019,980071,2,,1,10420.083333
04006894,04,2019,980071,2,,2,10719.5
04006894,04,2019,980071,2,,3,11070.333333
04006894,04,2019,980071,2,,4,10732.333333
04006894,04,2019,980071,2,,5,10131.583333
04006894,05,2019,800940,2,,1,968.1667
04006894,05,2019,800940,2,,2,991.0833
04006894,05,2019,800940,2,,3,1017.9167
04006894,05,2019,800940,2,,4,992.0833
04006894,05,2019,800940,2,,5,946.1667
04006894,05,2019,900000,2,,1,12655.6667
04006894,05,2019,900000,2,,2,12955.0833
04006894,05,2019,900000,2,,3,13305.9167
04006894,05,2019,900000,2,,4,12967.9167
04006894,05,2019,900000,2,,5,12367.1667
04006894,05,2019,900180,2,,1,3.3333
04006894,05,2019,900180,2,,2,3.3333
04006894,05,2019,900180,2,,3,3.3333
04006894,05,2019,900180,2,,4,3.3333
04006894,05,2019,900180,2,,5,3.3333
04006894,05,2019,980000,2,,1,12659
04006894,05,2019,980000,2,,2,12958.4167
04006894,05,2019,980000,2,,3,13309.25
04006894,05,2019,980000,2,,4,12971.25
04006894,05,2019,980000,2,,5,12370.5
04006894,05,2019,980071,2,,1,10420.083333
04006894,05,2019,980071,2,,2,10719.5
04006894,05,2019,980071,2,,3,11070.333333
04006894,05,2019,980071,2,,4,10732.333333
04006894,05,2019,980071,2,,5,10131.583333
04006894,06,2019,800940,2,,1,968.1667
04006894,06,2019,800940,2,,2,991.0833
04006894,06,2019,800940,2,,3,1017.9167
04006894,06,2019,800940,2,,4,992.0833
04006894,06,2019,800940,2,,5,946.1667
04006894,06,2019,900000,2,,1,12655.6667
04006894,06,2019,900000,2,,2,12955.0833
04006894,06,2019,900000,2,,3,13305.9167
04006894,06,2019,900000,2,,4,12967.9167
04006894,06,2019,900000,2,,5,12367.1667
04006894,06,2019,900180,2,,1,3.3333
04006894,06,2019,900180,2,,2,3.3333
04006894,06,2019,900180,2,,3,3.3333
04006894,06,2019,900180,2,,4,3.3333
04006894,06,2019,900180,2,,5,3.3333
04006894,06,2019,980000,2,,1,12659
04006894,06,2019,980000,2,,2,12958.4167
04006894,06,2019,980000,2,,3,13309.25
04006894,06,2019,980000,2,,4,12971.25
04006894,06,2019,980000,2,,5,12370.5
04006894,06,2019,980071,2,,1,10420.083333
04006894,06,2019,980071,2,,2,10719.5
04006894,06,2019,980071,2,,3,11070.333333
04006894,06,2019,980071,2,,4,10732.333333
04006894,06,2019,980071,2,,5,10131.583333
04006914,04,2019,800940,2,,1,107.6667
04006914,04,2019,800940,2,,2,78.6667
04006914,04,2019,800940,2,,3,102.8333
04006914,04,2019,800940,2,,4,91.0833
04006914,04,2019,800940,2,,5,101.75
04006914,04,2019,900000,2,,1,1407.9167
04006914,04,2019,900000,2,,2,1028.3333
04006914,04,2019,900000,2,,3,1344.6667
04006914,04,2019,900000,2,,4,1190.5833
04006914,04,2019,900000,2,,5,1330.5833
04006914,04,2019,900090,2,,1,152.1667
04006914,04,2019,900090,2,,2,152.1667
04006914,04,2019,900090,2,,3,152.1667
04006914,04,2019,900090,2,,4,152.1667
04006914,04,2019,900090,2,,5,152.1667
04006914,04,2019,900150,2,,1,163
04006914,04,2019,900150,2,,2,163
04006914,04,2019,900150,2,,3,163
04006914,04,2019,900150,2,,4,163
04006914,04,2019,900150,2,,5,163
04006914,04,2019,900210,2,,1,15
04006914,04,2019,900210,2,,2,15
04006914,04,2019,900210,2,,3,15
04006914,04,2019,900210,2,,4,15
04006914,04,2019,900210,2,,5,15
04006914,04,2019,980000,2,,1,1738.0833
04006914,04,2019,980000,2,,2,1358.5
04006914,04,2019,980000,2,,3,1674.8333
04006914,04,2019,980000,2,,4,1520.75
04006914,04,2019,980000,2,,5,1660.75
04006914,04,2019,980071,2,,1,1738.0833333
04006914,04,2019,980071,2,,2,1358.5
04006914,04,2019,980071,2,,3,1674.8333333
04006914,04,2019,980071,2,,4,1520.75
04006914,04,2019,980071,2,,5,1660.75
04006914,05,2019,800940,2,,1,107.6667
04006914,05,2019,800940,2,,2,78.6667
04006914,05,2019,800940,2,,3,102.8333
04006914,05,2019,800940,2,,4,91.0833
04006914,05,2019,800940,2,,5,101.75
04006914,05,2019,900000,2,,1,1407.9167
04006914,05,2019,900000,2,,2,1028.3333
04006914,05,2019,900000,2,,3,1344.6667
04006914,05,2019,900000,2,,4,1190.5833
04006914,05,2019,900000,2,,5,1330.5833
04006914,05,2019,900090,2,,1,152.1667
04006914,05,2019,900090,2,,2,152.1667
04006914,05,2019,900090,2,,3,152.1667
04006914,05,2019,900090,2,,4,152.1667
04006914,05,2019,900090,2,,5,152.1667
04006914,05,2019,900150,2,,1,163
04006914,05,2019,900150,2,,2,163
04006914,05,2019,900150,2,,3,163
04006914,05,2019,900150,2,,4,163
04006914,05,2019,900150,2,,5,163
04006914,05,2019,900210,2,,1,15
04006914,05,2019,900210,2,,2,15
04006914,05,2019,900210,2,,3,15
04006914,05,2019,900210,2,,4,15
04006914,05,2019,900210,2,,5,15
04006914,05,2019,980000,2,,1,1738.0833
04006914,05,2019,980000,2,,2,1358.5
04006914,05,2019,980000,2,,3,1674.8333
04006914,05,2019,980000,2,,4,1520.75
04006914,05,2019,980000,2,,5,1660.75
04006914,05,2019,980071,2,,1,1738.0833333
04006914,05,2019,980071,2,,2,1358.5
04006914,05,2019,980071,2,,3,1674.8333333
04006914,05,2019,980071,2,,4,1520.75
04006914,05,2019,980071,2,,5,1660.75
04006914,06,2019,800940,2,,1,107.6667
04006914,06,2019,800940,2,,2,78.6667
04006914,06,2019,800940,2,,3,102.8333
04006914,06,2019,800940,2,,4,91.0833
04006914,06,2019,800940,2,,5,101.75
04006914,06,2019,900000,2,,1,1407.9167
04006914,06,2019,900000,2,,2,1028.3333
04006914,06,2019,900000,2,,3,1344.6667
04006914,06,2019,900000,2,,4,1190.5833
04006914,06,2019,900000,2,,5,1330.5833
04006914,06,2019,900090,2,,1,152.1667
04006914,06,2019,900090,2,,2,152.1667
04006914,06,2019,900090,2,,3,152.1667
04006914,06,2019,900090,2,,4,152.1667
04006914,06,2019,900090,2,,5,152.1667
04006914,06,2019,900150,2,,1,163
04006914,06,2019,900150,2,,2,163
04006914,06,2019,900150,2,,3,163
04006914,06,2019,900150,2,,4,163
04006914,06,2019,900150,2,,5,163
04006914,06,2019,900210,2,,1,15
04006914,06,2019,900210,2,,2,15
04006914,06,2019,900210,2,,3,15
04006914,06,2019,900210,2,,4,15
04006914,06,2019,900210,2,,5,15
04006914,06,2019,980000,2,,1,1738.0833
04006914,06,2019,980000,2,,2,1358.5
04006914,06,2019,980000,2,,3,1674.8333
04006914,06,2019,980000,2,,4,1520.75
04006914,06,2019,980000,2,,5,1660.75
04006914,06,2019,980071,2,,1,1738.0833333
04006914,06,2019,980071,2,,2,1358.5
04006914,06,2019,980071,2,,3,1674.8333333
04006914,06,2019,980071,2,,4,1520.75
04006914,06,2019,980071,2,,5,1660.75
04006934,04,2019,800940,2,,1,271.0833
04006934,04,2019,800940,2,,2,296.1667
04006934,04,2019,800940,2,,3,232.75
04006934,04,2019,800940,2,,4,242.75
04006934,04,2019,800940,2,,5,359.5833
04006934,04,2019,900000,2,,1,3543.75
04006934,04,2019,900000,2,,2,3872.0833
04006934,04,2019,900000,2,,3,3041.5833
04006934,04,2019,900000,2,,4,3173
04006934,04,2019,900000,2,,5,4700.5833
04006934,04,2019,980000,2,,1,3543.75
04006934,04,2019,980000,2,,2,3872.0833
04006934,04,2019,980000,2,,3,3041.5833
04006934,04,2019,980000,2,,4,3173
04006934,04,2019,980000,2,,5,4700.5833
04006934,04,2019,980071,2,,1,3214.75
04006934,04,2019,980071,2,,2,3543.0833333
04006934,04,2019,980071,2,,3,2712.5833333
04006934,04,2019,980071,2,,4,2844
04006934,04,2019,980071,2,,5,4371.5833333
04006934,05,2019,800940,2,,1,271.0833
04006934,05,2019,800940,2,,2,296.1667
04006934,05,2019,800940,2,,3,232.75
04006934,05,2019,800940,2,,4,242.75
04006934,05,2019,800940,2,,5,359.5833
04006934,05,2019,900000,2,,1,3543.75
04006934,05,2019,900000,2,,2,3872.0833
04006934,05,2019,900000,2,,3,3041.5833
04006934,05,2019,900000,2,,4,3173
04006934,05,2019,900000,2,,5,4700.5833
04006934,05,2019,980000,2,,1,3543.75
04006934,05,2019,980000,2,,2,3872.0833
04006934,05,2019,980000,2,,3,3041.5833
04006934,05,2019,980000,2,,4,3173
04006934,05,2019,980000,2,,5,4700.5833
04006934,05,2019,980071,2,,1,3214.75
04006934,05,2019,980071,2,,2,3543.0833333
04006934,05,2019,980071,2,,3,2712.5833333
04006934,05,2019,980071,2,,4,2844
04006934,05,2019,980071,2,,5,4371.5833333
04006934,06,2019,800940,2,,1,271.0833
04006934,06,2019,800940,2,,2,296.1667
04006934,06,2019,800940,2,,3,232.75
04006934,06,2019,800940,2,,4,242.75
04006934,06,2019,800940,2,,5,359.5833
04006934,06,2019,900000,2,,1,3543.75
04006934,06,2019,900000,2,,2,3872.0833
04006934,06,2019,900000,2,,3,3041.5833
04006934,06,2019,900000,2,,4,3173
04006934,06,2019,900000,2,,5,4700.5833
04006934,06,2019,980000,2,,1,3543.75
04006934,06,2019,980000,2,,2,3872.0833
04006934,06,2019,980000,2,,3,3041.5833
04006934,06,2019,980000,2,,4,3173
04006934,06,2019,980000,2,,5,4700.5833
04006934,06,2019,980071,2,,1,3214.75
04006934,06,2019,980071,2,,2,3543.0833333
04006934,06,2019,980071,2,,3,2712.5833333
04006934,06,2019,980071,2,,4,2844
04006934,06,2019,980071,2,,5,4371.5833333
04006944,04,2019,800940,2,,1,503.6667
04006944,04,2019,800940,2,,2,503.6667
04006944,04,2019,800940,2,,3,503.6667
04006944,04,2019,800940,2,,4,503.6667
04006944,04,2019,800940,2,,5,503.6667
04006944,04,2019,900000,2,,1,6583.3333
04006944,04,2019,900000,2,,2,6583.3333
04006944,04,2019,900000,2,,3,6583.3333
04006944,04,2019,900000,2,,4,6583.3333
04006944,04,2019,900000,2,,5,6583.3333
04006944,04,2019,980000,2,,1,6583.3333
