NEWID,REFMO,REFYR,UCC,PUBFLAG,VALUE,VALUE_
04069474,09,2019,980330,2,8.3333,
04069474,09,2019,980350,2,8.3333,
04069484,07,2019,005500,2,3666.6667,
04069484,07,2019,005510,2,4583.3333,
04069484,07,2019,005520,2,2.0000,
04069484,07,2019,800940,2,334.6000,
04069484,07,2019,900000,2,4374.0667,
04069484,07,2019,900180,2,266.6667,
04069484,07,2019,950004,2,281.6667,
04069484,07,2019,980000,2,4640.7333,
04069484,07,2019,980010,2,0.1667,
04069484,07,2019,980020,2,4.6667,
04069484,07,2019,980030,2,0.1667,
04069484,07,2019,980040,2,0.3333,
04069484,07,2019,980071,2,4359.0667,
04069484,07,2019,980090,1,8.3333,
04069484,07,2019,980210,2,8.3333,
04069484,07,2019,980240,2,8.3333,
04069484,07,2019,980283,2,8.3333,
04069484,07,2019,980286,2,8.3333,
04069484,07,2019,980310,2,8.3333,
04069484,07,2019,980330,2,8.3333,
04069484,07,2019,980350,2,8.3333,
04069484,08,2019,005500,2,3666.6667,
04069484,08,2019,005510,2,4583.3333,
04069484,08,2019,005520,2,2.0000,
04069484,08,2019,800940,2,334.6000,
04069484,08,2019,900000,2,4374.0667,
04069484,08,2019,900180,2,266.6667,
04069484,08,2019,950004,2,281.6667,
04069484,08,2019,980000,2,4640.7333,
04069484,08,2019,980010,2,0.1667,
04069484,08,2019,980020,2,4.6667,
04069484,08,2019,980030,2,0.1667,
04069484,08,2019,980040,2,0.3333,
04069484,08,2019,980071,2,4359.0667,
04069484,08,2019,980090,1,8.3333,
04069484,08,2019,980210,2,8.3333,
04069484,08,2019,980240,2,8.3333,
04069484,08,2019,980283,2,8.3333,
04069484,08,2019,980286,2,8.3333,
04069484,08,2019,980310,2,8.3333,
04069484,08,2019,980330,2,8.3333,
04069484,08,2019,980350,2,8.3333,
04069484,09,2019,005500,2,3666.6667,
04069484,09,2019,005510,2,4583.3333,
04069484,09,2019,005520,2,2.0000,
04069484,09,2019,800940,2,334.6000,
04069484,09,2019,900000,2,4374.0667,
04069484,09,2019,900180,2,266.6667,
04069484,09,2019,950004,2,281.6667,
04069484,09,2019,980000,2,4640.7333,
04069484,09,2019,980010,2,0.1667,
04069484,09,2019,980020,2,4.6667,
04069484,09,2019,980030,2,0.1667,
04069484,09,2019,980040,2,0.3333,
04069484,09,2019,980071,2,4359.0667,
04069484,09,2019,980090,1,8.3333,
04069484,09,2019,980210,2,8.3333,
04069484,09,2019,980240,2,8.3333,
04069484,09,2019,980283,2,8.3333,
04069484,09,2019,980286,2,8.3333,
04069484,09,2019,980310,2,8.3333,
04069484,09,2019,980330,2,8.3333,
04069484,09,2019,980350,2,8.3333,
04069524,07,2019,005100,2,83.3333,
04069524,07,2019,005110,2,83.3333,
04069524,07,2019,800940,2,255.0833,
04069524,07,2019,900000,2,3333.3333,
04069524,07,2019,950004,2,-417.3333,
04069524,07,2019,980000,2,3333.3333,
04069524,07,2019,980010,2,0.3333,
04069524,07,2019,980020,2,2.7500,
04069524,07,2019,980030,2,0.1667,
04069524,07,2019,980040,2,0.0833,
04069524,07,2019,980050,2,0.1667,
04069524,07,2019,980071,2,3750.6667,
04069524,07,2019,980090,1,8.3333,
04069524,07,2019,980220,2,8.3333,
04069524,07,2019,980230,2,8.3333,
04069524,07,2019,980281,2,8.3333,
04069524,07,2019,980285,2,8.3333,
04069524,07,2019,980290,2,8.3333,
04069524,07,2019,980330,2,8.3333,
04069524,07,2019,980350,2,8.3333,
04069524,08,2019,005100,2,83.3333,
04069524,08,2019,005110,2,83.3333,
04069524,08,2019,800940,2,255.0833,
04069524,08,2019,900000,2,3333.3333,
04069524,08,2019,950004,2,-417.3333,
04069524,08,2019,980000,2,3333.3333,
04069524,08,2019,980010,2,0.3333,
04069524,08,2019,980020,2,2.7500,
04069524,08,2019,980030,2,0.1667,
04069524,08,2019,980040,2,0.0833,
04069524,08,2019,980050,2,0.1667,
04069524,08,2019,980071,2,3750.6667,
04069524,08,2019,980090,1,8.3333,
04069524,08,2019,980220,2,8.3333,
04069524,08,2019,980230,2,8.3333,
04069524,08,2019,980281,2,8.3333,
04069524,08,2019,980285,2,8.3333,
04069524,08,2019,980290,2,8.3333,
04069524,08,2019,980330,2,8.3333,
04069524,08,2019,980350,2,8.3333,
04069524,09,2019,005100,2,83.3333,
04069524,09,2019,005110,2,83.3333,
04069524,09,2019,800940,2,255.0833,
04069524,09,2019,900000,2,3333.3333,
04069524,09,2019,950004,2,-417.3333,
04069524,09,2019,980000,2,3333.3333,
04069524,09,2019,980010,2,0.3333,
04069524,09,2019,980020,2,2.7500,
04069524,09,2019,980030,2,0.1667,
04069524,09,2019,980040,2,0.0833,
04069524,09,2019,980050,2,0.1667,
04069524,09,2019,980071,2,3750.6667,
04069524,09,2019,980090,1,8.3333,
04069524,09,2019,980220,2,8.3333,
04069524,09,2019,980230,2,8.3333,
04069524,09,2019,980281,2,8.3333,
04069524,09,2019,980285,2,8.3333,
04069524,09,2019,980290,2,8.3333,
04069524,09,2019,980330,2,8.3333,
04069524,09,2019,980350,2,8.3333,
04069534,07,2019,005420,2,2.0000,
04069534,07,2019,900030,2,4940.0000,
04069534,07,2019,900170,2,125.0000,
04069534,07,2019,980000,2,5065.0000,
04069534,07,2019,980010,2,0.1667,
04069534,07,2019,980020,2,5.7500,
04069534,07,2019,980040,2,0.0833,
04069534,07,2019,980060,2,0.1667,
04069534,07,2019,980071,2,5065.0000,
04069534,07,2019,980090,1,8.3333,
04069534,07,2019,980220,2,8.3333,
04069534,07,2019,980240,2,8.3333,
04069534,07,2019,980281,2,8.3333,
04069534,07,2019,980286,2,8.3333,
04069534,07,2019,980310,2,8.3333,
04069534,07,2019,980330,2,8.3333,
04069534,07,2019,980350,2,8.3333,
04069534,08,2019,005420,2,2.0000,
04069534,08,2019,900030,2,4940.0000,
04069534,08,2019,900170,2,125.0000,
04069534,08,2019,980000,2,5065.0000,
04069534,08,2019,980010,2,0.1667,
04069534,08,2019,980020,2,5.7500,
04069534,08,2019,980040,2,0.0833,
04069534,08,2019,980060,2,0.1667,
04069534,08,2019,980071,2,5065.0000,
04069534,08,2019,980090,1,8.3333,
04069534,08,2019,980220,2,8.3333,
04069534,08,2019,980240,2,8.3333,
04069534,08,2019,980281,2,8.3333,
04069534,08,2019,980286,2,8.3333,
04069534,08,2019,980310,2,8.3333,
04069534,08,2019,980330,2,8.3333,
04069534,08,2019,980350,2,8.3333,
04069534,09,2019,005420,2,2.0000,
04069534,09,2019,900030,2,4940.0000,
04069534,09,2019,900170,2,125.0000,
04069534,09,2019,980000,2,5065.0000,
04069534,09,2019,980010,2,0.1667,
04069534,09,2019,980020,2,5.7500,
04069534,09,2019,980040,2,0.0833,
04069534,09,2019,980060,2,0.1667,
04069534,09,2019,980071,2,5065.0000,
04069534,09,2019,980090,1,8.3333,
04069534,09,2019,980220,2,8.3333,
04069534,09,2019,980240,2,8.3333,
04069534,09,2019,980281,2,8.3333,
04069534,09,2019,980286,2,8.3333,
04069534,09,2019,980310,2,8.3333,
04069534,09,2019,980330,2,8.3333,
04069534,09,2019,980350,2,8.3333,
04069564,07,2019,005100,2,5.0000,
04069564,07,2019,005110,2,5.0000,
04069564,07,2019,005300,2,3333.3333,
04069564,07,2019,005400,2,191.6667,
04069564,07,2019,005410,2,83.3333,
04069564,07,2019,005500,2,1916.6667,
04069564,07,2019,005510,2,1916.6667,
04069564,07,2019,800910,2,64.8333,
04069564,07,2019,800940,2,420.7500,
04069564,07,2019,900000,2,5500.0000,
04069564,07,2019,900210,2,146.0000,
04069564,07,2019,950004,2,69.0000,
04069564,07,2019,980000,2,5646.0000,
04069564,07,2019,980010,2,0.3333,
04069564,07,2019,980020,2,2.4167,
04069564,07,2019,980030,2,0.1667,
04069564,07,2019,980040,2,0.1667,
04069564,07,2019,980050,2,0.1667,
04069564,07,2019,980071,2,5577.0000,
04069564,07,2019,980210,2,8.3333,
04069564,07,2019,980260,2,8.3333,
04069564,07,2019,980281,2,8.3333,
04069564,07,2019,980286,2,8.3333,
04069564,07,2019,980300,2,8.3333,
04069564,07,2019,980330,2,8.3333,
04069564,07,2019,980350,2,8.3333,
04069564,08,2019,005100,2,5.0000,
04069564,08,2019,005110,2,5.0000,
04069564,08,2019,005300,2,3333.3333,
04069564,08,2019,005400,2,191.6667,
04069564,08,2019,005410,2,83.3333,
04069564,08,2019,005500,2,1916.6667,
04069564,08,2019,005510,2,1916.6667,
04069564,08,2019,800910,2,64.8333,
04069564,08,2019,800940,2,420.7500,
04069564,08,2019,900000,2,5500.0000,
04069564,08,2019,900210,2,146.0000,
04069564,08,2019,950004,2,69.0000,
04069564,08,2019,980000,2,5646.0000,
04069564,08,2019,980010,2,0.3333,
04069564,08,2019,980020,2,2.4167,
04069564,08,2019,980030,2,0.1667,
04069564,08,2019,980040,2,0.1667,
04069564,08,2019,980050,2,0.1667,
04069564,08,2019,980071,2,5577.0000,
04069564,08,2019,980210,2,8.3333,
04069564,08,2019,980260,2,8.3333,
04069564,08,2019,980281,2,8.3333,
04069564,08,2019,980286,2,8.3333,
04069564,08,2019,980300,2,8.3333,
04069564,08,2019,980330,2,8.3333,
04069564,08,2019,980350,2,8.3333,
04069564,09,2019,005100,2,5.0000,
04069564,09,2019,005110,2,5.0000,
04069564,09,2019,005300,2,3333.3333,
04069564,09,2019,005400,2,191.6667,
04069564,09,2019,005410,2,83.3333,
04069564,09,2019,005500,2,1916.6667,
04069564,09,2019,005510,2,1916.6667,
04069564,09,2019,800910,2,64.8333,
04069564,09,2019,800940,2,420.7500,
04069564,09,2019,900000,2,5500.0000,
04069564,09,2019,900210,2,146.0000,
04069564,09,2019,950004,2,69.0000,
04069564,09,2019,980000,2,5646.0000,
04069564,09,2019,980010,2,0.3333,
04069564,09,2019,980020,2,2.4167,
04069564,09,2019,980030,2,0.1667,
04069564,09,2019,980040,2,0.1667,
04069564,09,2019,980050,2,0.1667,
04069564,09,2019,980071,2,5577.0000,
04069564,09,2019,980210,2,8.3333,
04069564,09,2019,980260,2,8.3333,
04069564,09,2019,980281,2,8.3333,
04069564,09,2019,980286,2,8.3333,
04069564,09,2019,980300,2,8.3333,
04069564,09,2019,980330,2,8.3333,
04069564,09,2019,980350,2,8.3333,
04069584,07,2019,005100,2,50.0000,
04069584,07,2019,005110,2,50.0000,
04069584,07,2019,800940,2,299.6667,
04069584,07,2019,900000,2,3916.6667,
04069584,07,2019,950004,2,332.4167,
04069584,07,2019,950014,2,168.3333,
04069584,07,2019,980000,2,3916.6667,
04069584,07,2019,980010,2,0.0833,
04069584,07,2019,980020,2,3.0000,
04069584,07,2019,980030,2,0.0833,
04069584,07,2019,980040,2,0.0833,
04069584,07,2019,980071,2,3415.9167,
04069584,07,2019,980090,1,8.3333,
04069584,07,2019,980210,2,8.3333,
04069584,07,2019,980230,2,8.3333,
04069584,07,2019,980281,2,8.3333,
04069584,07,2019,980286,2,8.3333,
04069584,07,2019,980310,2,8.3333,
04069584,07,2019,980330,2,8.3333,
04069584,07,2019,980350,2,8.3333,
04069584,08,2019,005100,2,50.0000,
04069584,08,2019,005110,2,50.0000,
04069584,08,2019,800940,2,299.6667,
04069584,08,2019,900000,2,3916.6667,
04069584,08,2019,950004,2,332.4167,
04069584,08,2019,950014,2,168.3333,
04069584,08,2019,980000,2,3916.6667,
04069584,08,2019,980010,2,0.0833,
04069584,08,2019,980020,2,3.0000,
04069584,08,2019,980030,2,0.0833,
04069584,08,2019,980040,2,0.0833,
04069584,08,2019,980071,2,3415.9167,
04069584,08,2019,980090,1,8.3333,
04069584,08,2019,980210,2,8.3333,
04069584,08,2019,980230,2,8.3333,
04069584,08,2019,980281,2,8.3333,
04069584,08,2019,980286,2,8.3333,
04069584,08,2019,980310,2,8.3333,
04069584,08,2019,980330,2,8.3333,
04069584,08,2019,980350,2,8.3333,
04069584,09,2019,005100,2,50.0000,
04069584,09,2019,005110,2,50.0000,
04069584,09,2019,800940,2,299.6667,
04069584,09,2019,900000,2,3916.6667,
04069584,09,2019,950004,2,332.4167,
04069584,09,2019,950014,2,168.3333,
04069584,09,2019,980000,2,3916.6667,
04069584,09,2019,980010,2,0.0833,
04069584,09,2019,980020,2,3.0000,
04069584,09,2019,980030,2,0.0833,
04069584,09,2019,980040,2,0.0833,
04069584,09,2019,980071,2,3415.9167,
04069584,09,2019,980090,1,8.3333,
04069584,09,2019,980210,2,8.3333,
04069584,09,2019,980230,2,8.3333,
04069584,09,2019,980281,2,8.3333,
04069584,09,2019,980286,2,8.3333,
04069584,09,2019,980310,2,8.3333,
04069584,09,2019,980330,2,8.3333,
04069584,09,2019,980350,2,8.3333,
04069594,07,2019,005100,2,7083.3333,
04069594,07,2019,005110,2,7916.6667,
04069594,07,2019,005200,2,91666.6667,
04069594,07,2019,005210,2,83333.3333,
04069594,07,2019,005400,2,500.0000,
04069594,07,2019,005410,2,583.3333,
04069594,07,2019,005420,2,80.0000,
04069594,07,2019,005500,2,1000.0000,
04069594,07,2019,005510,2,1166.6667,
04069594,07,2019,005520,2,20.0000,
04069594,07,2019,800932,2,166.6667,
04069594,07,2019,800940,2,873.4167,
04069594,07,2019,900000,2,11416.6667,
04069594,07,2019,950004,2,950.3333,
04069594,07,2019,950014,2,503.0000,
04069594,07,2019,980000,2,11416.6667,
04069594,07,2019,980010,2,0.2500,
04069594,07,2019,980020,2,4.8333,
04069594,07,2019,980030,2,0.1667,
04069594,07,2019,980040,2,0.0833,
04069594,07,2019,980071,2,9963.3333,
04069594,07,2019,980220,2,8.3333,
04069594,07,2019,980260,2,8.3333,
04069594,07,2019,980281,2,8.3333,
04069594,07,2019,980285,2,8.3333,
04069594,07,2019,980310,2,8.3333,
04069594,07,2019,980330,2,8.3333,
04069594,07,2019,980340,2,8.3333,
04069594,07,2019,980350,2,8.3333,
04069594,07,2019,980360,2,0.0833,
04069594,08,2019,005100,2,7083.3333,
04069594,08,2019,005110,2,7916.6667,
04069594,08,2019,005200,2,91666.6667,
04069594,08,2019,005210,2,83333.3333,
04069594,08,2019,005400,2,500.0000,
04069594,08,2019,005410,2,583.3333,
04069594,08,2019,005420,2,80.0000,
04069594,08,2019,005500,2,1000.0000,
04069594,08,2019,005510,2,1166.6667,
04069594,08,2019,005520,2,20.0000,
04069594,08,2019,800932,2,166.6667,
04069594,08,2019,800940,2,873.4167,
04069594,08,2019,900000,2,11416.6667,
04069594,08,2019,950004,2,950.3333,
04069594,08,2019,950014,2,503.0000,
04069594,08,2019,980000,2,11416.6667,
04069594,08,2019,980010,2,0.2500,
04069594,08,2019,980020,2,4.8333,
04069594,08,2019,980030,2,0.1667,
04069594,08,2019,980040,2,0.0833,
04069594,08,2019,980071,2,9963.3333,
04069594,08,2019,980220,2,8.3333,
04069594,08,2019,980260,2,8.3333,
04069594,08,2019,980281,2,8.3333,
04069594,08,2019,980285,2,8.3333,
04069594,08,2019,980310,2,8.3333,
04069594,08,2019,980330,2,8.3333,
04069594,08,2019,980340,2,8.3333,
04069594,08,2019,980350,2,8.3333,
04069594,08,2019,980360,2,0.0833,
04069594,09,2019,005100,2,7083.3333,
04069594,09,2019,005110,2,7916.6667,
04069594,09,2019,005200,2,91666.6667,
04069594,09,2019,005210,2,83333.3333,
04069594,09,2019,005400,2,500.0000,
04069594,09,2019,005410,2,583.3333,
04069594,09,2019,005420,2,80.0000,
04069594,09,2019,005500,2,1000.0000,
04069594,09,2019,005510,2,1166.6667,
04069594,09,2019,005520,2,20.0000,
04069594,09,2019,800932,2,166.6667,
04069594,09,2019,800940,2,873.4167,
04069594,09,2019,900000,2,11416.6667,
04069594,09,2019,950004,2,950.3333,
04069594,09,2019,950014,2,503.0000,
04069594,09,2019,980000,2,11416.6667,
04069594,09,2019,980010,2,0.2500,
04069594,09,2019,980020,2,4.8333,
04069594,09,2019,980030,2,0.1667,
04069594,09,2019,980040,2,0.0833,
04069594,09,2019,980071,2,9963.3333,
04069594,09,2019,980220,2,8.3333,
04069594,09,2019,980260,2,8.3333,
04069594,09,2019,980281,2,8.3333,
04069594,09,2019,980285,2,8.3333,
04069594,09,2019,980310,2,8.3333,
04069594,09,2019,980330,2,8.3333,
04069594,09,2019,980340,2,8.3333,
04069594,09,2019,980350,2,8.3333,
04069594,09,2019,980360,2,0.0833,
04069614,07,2019,005100,2,1208.3333,
04069614,07,2019,005110,2,1208.3333,
04069614,07,2019,005200,2,15833.3333,
04069614,07,2019,005210,2,5416.6667,
04069614,07,2019,005400,2,400.0000,
04069614,07,2019,005410,2,66.6667,
04069614,07,2019,005420,2,2.0000,
04069614,07,2019,005800,2,62500.0000,
04069614,07,2019,005810,2,62083.3333,
04069614,07,2019,800931,2,669.1667,
04069614,07,2019,800940,2,742.7500,
04069614,07,2019,900000,2,9708.3333,
04069614,07,2019,950004,2,856.2500,
04069614,07,2019,980000,2,9708.3333,
04069614,07,2019,980010,2,0.1667,
04069614,07,2019,980020,2,4.2500,
04069614,07,2019,980030,2,0.1667,
04069614,07,2019,980040,2,0.4167,
04069614,07,2019,980071,2,8852.0833,
04069614,07,2019,980090,1,8.3333,
04069614,07,2019,980210,2,8.3333,
04069614,07,2019,980230,2,8.3333,
04069614,07,2019,980281,2,8.3333,
04069614,07,2019,980286,2,8.3333,
04069614,07,2019,980310,2,8.3333,
04069614,07,2019,980330,2,8.3333,
04069614,07,2019,980350,2,8.3333,
04069614,08,2019,005100,2,1208.3333,
04069614,08,2019,005110,2,1208.3333,
04069614,08,2019,005200,2,15833.3333,
04069614,08,2019,005210,2,5416.6667,
04069614,08,2019,005400,2,400.0000,
04069614,08,2019,005410,2,66.6667,
04069614,08,2019,005420,2,2.0000,
04069614,08,2019,005800,2,62500.0000,
04069614,08,2019,005810,2,62083.3333,
04069614,08,2019,800931,2,669.1667,
04069614,08,2019,800940,2,742.7500,
04069614,08,2019,900000,2,9708.3333,
04069614,08,2019,950004,2,856.2500,
04069614,08,2019,980000,2,9708.3333,
04069614,08,2019,980010,2,0.1667,
04069614,08,2019,980020,2,4.2500,
04069614,08,2019,980030,2,0.1667,
04069614,08,2019,980040,2,0.4167,
04069614,08,2019,980071,2,8852.0833,
04069614,08,2019,980090,1,8.3333,
04069614,08,2019,980210,2,8.3333,
04069614,08,2019,980230,2,8.3333,
04069614,08,2019,980281,2,8.3333,
04069614,08,2019,980286,2,8.3333,
04069614,08,2019,980310,2,8.3333,
04069614,08,2019,980330,2,8.3333,
04069614,08,2019,980350,2,8.3333,
04069614,09,2019,005100,2,1208.3333,
04069614,09,2019,005110,2,1208.3333,
04069614,09,2019,005200,2,15833.3333,
04069614,09,2019,005210,2,5416.6667,
04069614,09,2019,005400,2,400.0000,
04069614,09,2019,005410,2,66.6667,
04069614,09,2019,005420,2,2.0000,
04069614,09,2019,005800,2,62500.0000,
04069614,09,2019,005810,2,62083.3333,
04069614,09,2019,800931,2,669.1667,
04069614,09,2019,800940,2,742.7500,
04069614,09,2019,900000,2,9708.3333,
04069614,09,2019,950004,2,856.2500,
04069614,09,2019,980000,2,9708.3333,
04069614,09,2019,980010,2,0.1667,
04069614,09,2019,980020,2,4.2500,
04069614,09,2019,980030,2,0.1667,
04069614,09,2019,980040,2,0.4167,
04069614,09,2019,980071,2,8852.0833,
04069614,09,2019,980090,1,8.3333,
04069614,09,2019,980210,2,8.3333,
04069614,09,2019,980230,2,8.3333,
04069614,09,2019,980281,2,8.3333,
04069614,09,2019,980286,2,8.3333,
04069614,09,2019,980310,2,8.3333,
04069614,09,2019,980330,2,8.3333,
04069614,09,2019,980350,2,8.3333,
04069664,07,2019,005100,2,2500.0000,
04069664,07,2019,005110,2,2500.0000,
04069664,07,2019,005200,2,8333.3333,
04069664,07,2019,005210,2,12500.0000,
04069664,07,2019,005400,2,833.3333,
04069664,07,2019,005410,2,833.3333,
04069664,07,2019,005420,2,250.0000,
04069664,07,2019,800932,2,833.3333,
04069664,07,2019,800940,2,573.7500,
04069664,07,2019,900000,2,7500.0000,
04069664,07,2019,900030,2,2655.5000,
04069664,07,2019,900180,2,96.7000,
04069664,07,2019,900190,2,200.0000,
04069664,07,2019,950004,2,1486.8333,
04069664,07,2019,950014,2,342.0833,
04069664,07,2019,980000,2,10452.2000,
04069664,07,2019,980010,2,0.0833,
04069664,07,2019,980020,2,6.5000,
04069664,07,2019,980030,2,0.0833,
04069664,07,2019,980040,2,0.0833,
04069664,07,2019,980060,2,0.0833,
04069664,07,2019,980071,2,8623.2833,
04069664,07,2019,980090,1,8.3333,
04069664,07,2019,980210,2,8.3333,
04069664,07,2019,980240,2,8.3333,
04069664,07,2019,980281,2,8.3333,
04069664,07,2019,980286,2,8.3333,
04069664,07,2019,980310,2,8.3333,
04069664,07,2019,980330,2,8.3333,
04069664,07,2019,980350,2,8.3333,
04069664,08,2019,005100,2,2500.0000,
04069664,08,2019,005110,2,2500.0000,
04069664,08,2019,005200,2,8333.3333,
04069664,08,2019,005210,2,12500.0000,
04069664,08,2019,005400,2,833.3333,
04069664,08,2019,005410,2,833.3333,
04069664,08,2019,005420,2,250.0000,
04069664,08,2019,800932,2,833.3333,
04069664,08,2019,800940,2,573.7500,
04069664,08,2019,900000,2,7500.0000,
04069664,08,2019,900030,2,2655.5000,
04069664,08,2019,900180,2,96.7000,
04069664,08,2019,900190,2,200.0000,
04069664,08,2019,950004,2,1486.8333,
04069664,08,2019,950014,2,342.0833,
04069664,08,2019,980000,2,10452.2000,
04069664,08,2019,980010,2,0.0833,
04069664,08,2019,980020,2,6.5000,
04069664,08,2019,980030,2,0.0833,
04069664,08,2019,980040,2,0.0833,
04069664,08,2019,980060,2,0.0833,
04069664,08,2019,980071,2,8623.2833,
04069664,08,2019,980090,1,8.3333,
04069664,08,2019,980210,2,8.3333,
04069664,08,2019,980240,2,8.3333,
04069664,08,2019,980281,2,8.3333,
04069664,08,2019,980286,2,8.3333,
04069664,08,2019,980310,2,8.3333,
04069664,08,2019,980330,2,8.3333,
04069664,08,2019,980350,2,8.3333,
04069664,09,2019,005100,2,2500.0000,
04069664,09,2019,005110,2,2500.0000,
04069664,09,2019,005200,2,8333.3333,
04069664,09,2019,005210,2,12500.0000,
04069664,09,2019,005400,2,833.3333,
04069664,09,2019,005410,2,833.3333,
04069664,09,2019,005420,2,250.0000,
04069664,09,2019,800932,2,833.3333,
04069664,09,2019,800940,2,573.7500,
04069664,09,2019,900000,2,7500.0000,
04069664,09,2019,900030,2,2655.5000,
04069664,09,2019,900180,2,96.7000,
04069664,09,2019,900190,2,200.0000,
04069664,09,2019,950004,2,1486.8333,
04069664,09,2019,950014,2,342.0833,
04069664,09,2019,980000,2,10452.2000,
04069664,09,2019,980010,2,0.0833,
04069664,09,2019,980020,2,6.5000,
04069664,09,2019,980030,2,0.0833,
04069664,09,2019,980040,2,0.0833,
04069664,09,2019,980060,2,0.0833,
04069664,09,2019,980071,2,8623.2833,
04069664,09,2019,980090,1,8.3333,
04069664,09,2019,980210,2,8.3333,
04069664,09,2019,980240,2,8.3333,
04069664,09,2019,980281,2,8.3333,
04069664,09,2019,980286,2,8.3333,
04069664,09,2019,980310,2,8.3333,
04069664,09,2019,980330,2,8.3333,
04069664,09,2019,980350,2,8.3333,
04069684,07,2019,005100,2,520.8333,
04069684,07,2019,005110,2,520.8333,
04069684,07,2019,005200,2,2500.0000,
04069684,07,2019,005210,2,2500.0000,
04069684,07,2019,005300,2,1250.0000,
04069684,07,2019,005400,2,145.8333,
04069684,07,2019,005410,2,62.5000,
04069684,07,2019,005800,2,2500.0000,
04069684,07,2019,005810,2,2500.0000,
04069684,07,2019,800940,2,219.7333,
04069684,07,2019,900000,2,2872.5500,
04069684,07,2019,900030,2,1535.5000,
04069684,07,2019,900180,2,30.5667,
04069684,07,2019,950004,2,138.1667,
04069684,07,2019,950014,2,88.1667,
04069684,07,2019,980000,2,4438.6167,
04069684,07,2019,980010,2,0.1667,
04069684,07,2019,980020,2,5.3333,
04069684,07,2019,980030,2,0.0833,
04069684,07,2019,980040,2,0.2500,
04069684,07,2019,980071,2,4212.2833,
04069684,07,2019,980090,1,8.3333,
04069684,07,2019,980220,2,8.3333,
04069684,07,2019,980230,2,8.3333,
04069684,07,2019,980281,2,8.3333,
04069684,07,2019,980285,2,8.3333,
04069684,07,2019,980300,2,8.3333,
04069684,07,2019,980330,2,8.3333,
04069684,07,2019,980350,2,8.3333,
04069684,08,2019,005100,2,520.8333,
04069684,08,2019,005110,2,520.8333,
04069684,08,2019,005200,2,2500.0000,
04069684,08,2019,005210,2,2500.0000,
04069684,08,2019,005300,2,1250.0000,
04069684,08,2019,005400,2,145.8333,
04069684,08,2019,005410,2,62.5000,
04069684,08,2019,005800,2,2500.0000,
04069684,08,2019,005810,2,2500.0000,
04069684,08,2019,800940,2,219.7333,
04069684,08,2019,900000,2,2872.5500,
04069684,08,2019,900030,2,1535.5000,
04069684,08,2019,900180,2,30.5667,
04069684,08,2019,950004,2,138.1667,
04069684,08,2019,950014,2,88.1667,
04069684,08,2019,980000,2,4438.6167,
04069684,08,2019,980010,2,0.1667,
04069684,08,2019,980020,2,5.3333,
04069684,08,2019,980030,2,0.0833,
04069684,08,2019,980040,2,0.2500,
04069684,08,2019,980071,2,4212.2833,
04069684,08,2019,980090,1,8.3333,
04069684,08,2019,980220,2,8.3333,
04069684,08,2019,980230,2,8.3333,
04069684,08,2019,980281,2,8.3333,
04069684,08,2019,980285,2,8.3333,
04069684,08,2019,980300,2,8.3333,
04069684,08,2019,980330,2,8.3333,
04069684,08,2019,980350,2,8.3333,
04069684,09,2019,005100,2,520.8333,
04069684,09,2019,005110,2,520.8333,
04069684,09,2019,005200,2,2500.0000,
04069684,09,2019,005210,2,2500.0000,
