NEWID,REFMO,REFYR,UCC,PUBFLAG,VALUE,VALUE_
04172654,10,2019,005100,2,166.6667,
04172654,10,2019,005110,2,166.6667,
04172654,10,2019,005200,2,916.6667,
04172654,10,2019,005210,2,875.0000,
04172654,10,2019,005800,2,50000.0000,
04172654,10,2019,005810,2,41666.6667,
04172654,10,2019,800940,2,286.9167,
04172654,10,2019,900000,2,3750.0000,
04172654,10,2019,900200,2,1333.3333,
04172654,10,2019,900220,2,10416.6667,
04172654,10,2019,950004,2,2687.5000,
04172654,10,2019,950014,2,886.9167,
04172654,10,2019,980000,2,5083.3333,
04172654,10,2019,980010,2,0.0833,
04172654,10,2019,980020,2,2.2500,
04172654,10,2019,980030,2,0.0833,
04172654,10,2019,980040,2,0.0833,
04172654,10,2019,980071,2,1508.9167,
04172654,10,2019,980210,2,8.3333,
04172654,10,2019,980260,2,8.3333,
04172654,10,2019,980281,2,8.3333,
04172654,10,2019,980286,2,8.3333,
04172654,10,2019,980310,2,8.3333,
04172654,10,2019,980330,2,8.3333,
04172654,10,2019,980350,2,8.3333,
04172654,11,2019,005100,2,166.6667,
04172654,11,2019,005110,2,166.6667,
04172654,11,2019,005200,2,916.6667,
04172654,11,2019,005210,2,875.0000,
04172654,11,2019,005800,2,50000.0000,
04172654,11,2019,005810,2,41666.6667,
04172654,11,2019,800940,2,286.9167,
04172654,11,2019,900000,2,3750.0000,
04172654,11,2019,900200,2,1333.3333,
04172654,11,2019,900220,2,10416.6667,
04172654,11,2019,950004,2,2687.5000,
04172654,11,2019,950014,2,886.9167,
04172654,11,2019,980000,2,5083.3333,
04172654,11,2019,980010,2,0.0833,
04172654,11,2019,980020,2,2.2500,
04172654,11,2019,980030,2,0.0833,
04172654,11,2019,980040,2,0.0833,
04172654,11,2019,980071,2,1508.9167,
04172654,11,2019,980210,2,8.3333,
04172654,11,2019,980260,2,8.3333,
04172654,11,2019,980281,2,8.3333,
04172654,11,2019,980286,2,8.3333,
04172654,11,2019,980310,2,8.3333,
04172654,11,2019,980330,2,8.3333,
04172654,11,2019,980350,2,8.3333,
04172654,12,2019,005100,2,166.6667,
04172654,12,2019,005110,2,166.6667,
04172654,12,2019,005200,2,916.6667,
04172654,12,2019,005210,2,875.0000,
04172654,12,2019,005800,2,50000.0000,
04172654,12,2019,005810,2,41666.6667,
04172654,12,2019,800940,2,286.9167,
04172654,12,2019,900000,2,3750.0000,
04172654,12,2019,900200,2,1333.3333,
04172654,12,2019,900220,2,10416.6667,
04172654,12,2019,950004,2,2687.5000,
04172654,12,2019,950014,2,886.9167,
04172654,12,2019,980000,2,5083.3333,
04172654,12,2019,980010,2,0.0833,
04172654,12,2019,980020,2,2.2500,
04172654,12,2019,980030,2,0.0833,
04172654,12,2019,980040,2,0.0833,
04172654,12,2019,980071,2,1508.9167,
04172654,12,2019,980210,2,8.3333,
04172654,12,2019,980260,2,8.3333,
04172654,12,2019,980281,2,8.3333,
04172654,12,2019,980286,2,8.3333,
04172654,12,2019,980310,2,8.3333,
04172654,12,2019,980330,2,8.3333,
04172654,12,2019,980350,2,8.3333,
04172714,10,2019,005200,2,2166.6667,
04172714,10,2019,005210,2,2166.6667,
04172714,10,2019,005400,2,4337.3656,T
04172714,10,2019,005410,2,4538.7333,T
04172714,10,2019,900030,2,2066.5833,
04172714,10,2019,900170,2,62.5000,
04172714,10,2019,980000,2,2129.0833,
04172714,10,2019,980010,2,0.0833,
04172714,10,2019,980020,2,6.0000,
04172714,10,2019,980040,2,0.1667,
04172714,10,2019,980060,2,0.0833,
04172714,10,2019,980071,2,2129.0833,
04172714,10,2019,980090,1,8.3333,
04172714,10,2019,980220,2,8.3333,
04172714,10,2019,980240,2,8.3333,
04172714,10,2019,980281,2,8.3333,
04172714,10,2019,980286,2,8.3333,
04172714,10,2019,980310,2,8.3333,
04172714,10,2019,980330,2,8.3333,
04172714,10,2019,980350,2,8.3333,
04172714,11,2019,005200,2,2166.6667,
04172714,11,2019,005210,2,2166.6667,
04172714,11,2019,005400,2,4337.3656,T
04172714,11,2019,005410,2,4538.7333,T
04172714,11,2019,900030,2,2066.5833,
04172714,11,2019,900170,2,62.5000,
04172714,11,2019,980000,2,2129.0833,
04172714,11,2019,980010,2,0.0833,
04172714,11,2019,980020,2,6.0000,
04172714,11,2019,980040,2,0.1667,
04172714,11,2019,980060,2,0.0833,
04172714,11,2019,980071,2,2129.0833,
04172714,11,2019,980090,1,8.3333,
04172714,11,2019,980220,2,8.3333,
04172714,11,2019,980240,2,8.3333,
04172714,11,2019,980281,2,8.3333,
04172714,11,2019,980286,2,8.3333,
04172714,11,2019,980310,2,8.3333,
04172714,11,2019,980330,2,8.3333,
04172714,11,2019,980350,2,8.3333,
04172714,12,2019,005200,2,2166.6667,
04172714,12,2019,005210,2,2166.6667,
04172714,12,2019,005400,2,4337.3656,T
04172714,12,2019,005410,2,4538.7333,T
04172714,12,2019,900030,2,2066.5833,
04172714,12,2019,900170,2,62.5000,
04172714,12,2019,980000,2,2129.0833,
04172714,12,2019,980010,2,0.0833,
04172714,12,2019,980020,2,6.0000,
04172714,12,2019,980040,2,0.1667,
04172714,12,2019,980060,2,0.0833,
04172714,12,2019,980071,2,2129.0833,
04172714,12,2019,980090,1,8.3333,
04172714,12,2019,980220,2,8.3333,
04172714,12,2019,980240,2,8.3333,
04172714,12,2019,980281,2,8.3333,
04172714,12,2019,980286,2,8.3333,
04172714,12,2019,980310,2,8.3333,
04172714,12,2019,980330,2,8.3333,
04172714,12,2019,980350,2,8.3333,
04172724,10,2019,800940,2,332.4667,
04172724,10,2019,900000,2,4345.6500,
04172724,10,2019,950004,2,287.1667,
04172724,10,2019,950014,2,90.2500,
04172724,10,2019,980000,2,4345.6500,
04172724,10,2019,980010,2,0.1667,
04172724,10,2019,980020,2,2.0833,
04172724,10,2019,980030,2,0.1667,
04172724,10,2019,980040,2,0.1667,
04172724,10,2019,980071,2,3968.2333,
04172724,10,2019,980090,1,8.3333,
04172724,10,2019,980210,2,8.3333,
04172724,10,2019,980240,2,8.3333,
04172724,10,2019,980281,2,8.3333,
04172724,10,2019,980285,2,8.3333,
04172724,10,2019,980310,2,8.3333,
04172724,10,2019,980330,2,8.3333,
04172724,10,2019,980350,2,8.3333,
04172724,11,2019,800940,2,332.4667,
04172724,11,2019,900000,2,4345.6500,
04172724,11,2019,950004,2,287.1667,
04172724,11,2019,950014,2,90.2500,
04172724,11,2019,980000,2,4345.6500,
04172724,11,2019,980010,2,0.1667,
04172724,11,2019,980020,2,2.0833,
04172724,11,2019,980030,2,0.1667,
04172724,11,2019,980040,2,0.1667,
04172724,11,2019,980071,2,3968.2333,
04172724,11,2019,980090,1,8.3333,
04172724,11,2019,980210,2,8.3333,
04172724,11,2019,980240,2,8.3333,
04172724,11,2019,980281,2,8.3333,
04172724,11,2019,980285,2,8.3333,
04172724,11,2019,980310,2,8.3333,
04172724,11,2019,980330,2,8.3333,
