NEWID,REFMO,REFYR,UCC,PUBFLAG,VALUE_,IMPNUM,VALUE
03818674,07,2018,900000,2,,1,1866
03818674,07,2018,900000,2,,2,1866
03818674,07,2018,900000,2,,3,1866
03818674,07,2018,900000,2,,4,1866
03818674,07,2018,900000,2,,5,1866
03818674,08,2018,900000,2,,1,1866
03818674,08,2018,900000,2,,2,1866
03818674,08,2018,900000,2,,3,1866
03818674,08,2018,900000,2,,4,1866
03818674,08,2018,900000,2,,5,1866
03818674,09,2018,900000,2,,1,1866
03818674,09,2018,900000,2,,2,1866
03818674,09,2018,900000,2,,3,1866
03818674,09,2018,900000,2,,4,1866
03818674,09,2018,900000,2,,5,1866
03818674,07,2018,900180,2,,1,1.6667
03818674,07,2018,900180,2,,2,1.6667
03818674,07,2018,900180,2,,3,1.6667
03818674,07,2018,900180,2,,4,1.6667
03818674,07,2018,900180,2,,5,1.6667
03818674,08,2018,900180,2,,1,1.6667
03818674,08,2018,900180,2,,2,1.6667
03818674,08,2018,900180,2,,3,1.6667
03818674,08,2018,900180,2,,4,1.6667
03818674,08,2018,900180,2,,5,1.6667
03818674,09,2018,900180,2,,1,1.6667
03818674,09,2018,900180,2,,2,1.6667
03818674,09,2018,900180,2,,3,1.6667
03818674,09,2018,900180,2,,4,1.6667
03818674,09,2018,900180,2,,5,1.6667
03818674,07,2018,980000,2,,1,1867.6667
03818674,07,2018,980000,2,,2,1867.6667
03818674,07,2018,980000,2,,3,1867.6667
03818674,07,2018,980000,2,,4,1867.6667
03818674,07,2018,980000,2,,5,1867.6667
03818674,08,2018,980000,2,,1,1867.6667
03818674,08,2018,980000,2,,2,1867.6667
03818674,08,2018,980000,2,,3,1867.6667
03818674,08,2018,980000,2,,4,1867.6667
03818674,08,2018,980000,2,,5,1867.6667
03818674,09,2018,980000,2,,1,1867.6667
03818674,09,2018,980000,2,,2,1867.6667
03818674,09,2018,980000,2,,3,1867.6667
03818674,09,2018,980000,2,,4,1867.6667
03818674,09,2018,980000,2,,5,1867.6667
03818684,07,2018,900030,2,,1,1774
03818684,07,2018,900030,2,,2,1774
03818684,07,2018,900030,2,,3,1774
03818684,07,2018,900030,2,,4,1774
03818684,07,2018,900030,2,,5,1774
03818684,08,2018,900030,2,,1,1774
03818684,08,2018,900030,2,,2,1774
03818684,08,2018,900030,2,,3,1774
03818684,08,2018,900030,2,,4,1774
03818684,08,2018,900030,2,,5,1774
03818684,09,2018,900030,2,,1,1774
03818684,09,2018,900030,2,,2,1774
03818684,09,2018,900030,2,,3,1774
03818684,09,2018,900030,2,,4,1774
03818684,09,2018,900030,2,,5,1774
03818684,07,2018,900150,2,,1,15
03818684,07,2018,900150,2,,2,15
03818684,07,2018,900150,2,,3,15
03818684,07,2018,900150,2,,4,15
03818684,07,2018,900150,2,,5,15
03818684,08,2018,900150,2,,1,15
03818684,08,2018,900150,2,,2,15
03818684,08,2018,900150,2,,3,15
03818684,08,2018,900150,2,,4,15
03818684,08,2018,900150,2,,5,15
03818684,09,2018,900150,2,,1,15
03818684,09,2018,900150,2,,2,15
03818684,09,2018,900150,2,,3,15
03818684,09,2018,900150,2,,4,15
03818684,09,2018,900150,2,,5,15
03818684,07,2018,980000,2,,1,1789
03818684,07,2018,980000,2,,2,1789
03818684,07,2018,980000,2,,3,1789
03818684,07,2018,980000,2,,4,1789
03818684,07,2018,980000,2,,5,1789
03818684,08,2018,980000,2,,1,1789
03818684,08,2018,980000,2,,2,1789
03818684,08,2018,980000,2,,3,1789
03818684,08,2018,980000,2,,4,1789
03818684,08,2018,980000,2,,5,1789
03818684,09,2018,980000,2,,1,1789
03818684,09,2018,980000,2,,2,1789
