NEWID,REFMO,REFYR,UCC,PUBFLAG,VALUE_,IMPNUM,VALUE
03755234,04,2018,800940,2,,1,299.6667
03755234,04,2018,800940,2,,2,299.6667
03755234,04,2018,800940,2,,3,299.6667
03755234,04,2018,800940,2,,4,299.6667
03755234,04,2018,800940,2,,5,299.6667
03755234,05,2018,800940,2,,1,299.6667
03755234,05,2018,800940,2,,2,299.6667
03755234,05,2018,800940,2,,3,299.6667
03755234,05,2018,800940,2,,4,299.6667
03755234,05,2018,800940,2,,5,299.6667
03755234,06,2018,800940,2,,1,299.6667
03755234,06,2018,800940,2,,2,299.6667
03755234,06,2018,800940,2,,3,299.6667
03755234,06,2018,800940,2,,4,299.6667
03755234,06,2018,800940,2,,5,299.6667
03755234,04,2018,900000,2,,1,3916.6667
03755234,04,2018,900000,2,,2,3916.6667
03755234,04,2018,900000,2,,3,3916.6667
03755234,04,2018,900000,2,,4,3916.6667
03755234,04,2018,900000,2,,5,3916.6667
03755234,05,2018,900000,2,,1,3916.6667
03755234,05,2018,900000,2,,2,3916.6667
03755234,05,2018,900000,2,,3,3916.6667
03755234,05,2018,900000,2,,4,3916.6667
03755234,05,2018,900000,2,,5,3916.6667
03755234,06,2018,900000,2,,1,3916.6667
03755234,06,2018,900000,2,,2,3916.6667
03755234,06,2018,900000,2,,3,3916.6667
03755234,06,2018,900000,2,,4,3916.6667
03755234,06,2018,900000,2,,5,3916.6667
03755234,04,2018,900030,2,,1,1976
03755234,04,2018,900030,2,,2,1976
03755234,04,2018,900030,2,,3,1976
03755234,04,2018,900030,2,,4,1976
03755234,04,2018,900030,2,,5,1976
03755234,05,2018,900030,2,,1,1976
03755234,05,2018,900030,2,,2,1976
03755234,05,2018,900030,2,,3,1976
03755234,05,2018,900030,2,,4,1976
03755234,05,2018,900030,2,,5,1976
03755234,06,2018,900030,2,,1,1976
03755234,06,2018,900030,2,,2,1976
03755234,06,2018,900030,2,,3,1976
03755234,06,2018,900030,2,,4,1976
03755234,06,2018,900030,2,,5,1976
03755234,04,2018,900090,2,,1,103.6667
03755234,04,2018,900090,2,,2,103.6667
03755234,04,2018,900090,2,,3,103.6667
03755234,04,2018,900090,2,,4,103.6667
03755234,04,2018,900090,2,,5,103.6667
03755234,05,2018,900090,2,,1,103.6667
03755234,05,2018,900090,2,,2,103.6667
03755234,05,2018,900090,2,,3,103.6667
03755234,05,2018,900090,2,,4,103.6667
03755234,05,2018,900090,2,,5,103.6667
03755234,06,2018,900090,2,,1,103.6667
03755234,06,2018,900090,2,,2,103.6667
03755234,06,2018,900090,2,,3,103.6667
03755234,06,2018,900090,2,,4,103.6667
03755234,06,2018,900090,2,,5,103.6667
03755234,04,2018,900150,2,,1,276
03755234,04,2018,900150,2,,2,276
03755234,04,2018,900150,2,,3,276
03755234,04,2018,900150,2,,4,276
03755234,04,2018,900150,2,,5,276
03755234,05,2018,900150,2,,1,276
03755234,05,2018,900150,2,,2,276
03755234,05,2018,900150,2,,3,276
03755234,05,2018,900150,2,,4,276
03755234,05,2018,900150,2,,5,276
03755234,06,2018,900150,2,,1,276
03755234,06,2018,900150,2,,2,276
03755234,06,2018,900150,2,,3,276
03755234,06,2018,900150,2,,4,276
03755234,06,2018,900150,2,,5,276
03755234,04,2018,980000,2,,1,6272.3333
03755234,04,2018,980000,2,,2,6272.3333
03755234,04,2018,980000,2,,3,6272.3333
03755234,04,2018,980000,2,,4,6272.3333
03755234,04,2018,980000,2,,5,6272.3333
03755234,05,2018,980000,2,,1,6272.3333
03755234,05,2018,980000,2,,2,6272.3333
03755234,05,2018,980000,2,,3,6272.3333
03755234,05,2018,980000,2,,4,6272.3333
03755234,05,2018,980000,2,,5,6272.3333
03755234,06,2018,980000,2,,1,6272.3333
03755234,06,2018,980000,2,,2,6272.3333
03755234,06,2018,980000,2,,3,6272.3333
03755234,06,2018,980000,2,,4,6272.3333
03755234,06,2018,980000,2,,5,6272.3333
03755244,04,2018,900030,2,,1,941
03755244,04,2018,900030,2,,2,941
03755244,04,2018,900030,2,,3,941
03755244,04,2018,900030,2,,4,941
03755244,04,2018,900030,2,,5,941
03755244,05,2018,900030,2,,1,941
03755244,05,2018,900030,2,,2,941
03755244,05,2018,900030,2,,3,941
03755244,05,2018,900030,2,,4,941
03755244,05,2018,900030,2,,5,941
03755244,06,2018,900030,2,,1,941
03755244,06,2018,900030,2,,2,941
03755244,06,2018,900030,2,,3,941
03755244,06,2018,900030,2,,4,941
03755244,06,2018,900030,2,,5,941
03755244,04,2018,900180,2,,1,58.3333
03755244,04,2018,900180,2,,2,58.3333
03755244,04,2018,900180,2,,3,58.3333
03755244,04,2018,900180,2,,4,58.3333
03755244,04,2018,900180,2,,5,58.3333
03755244,05,2018,900180,2,,1,58.3333
03755244,05,2018,900180,2,,2,58.3333
03755244,05,2018,900180,2,,3,58.3333
03755244,05,2018,900180,2,,4,58.3333
03755244,05,2018,900180,2,,5,58.3333
03755244,06,2018,900180,2,,1,58.3333
03755244,06,2018,900180,2,,2,58.3333
03755244,06,2018,900180,2,,3,58.3333
03755244,06,2018,900180,2,,4,58.3333
03755244,06,2018,900180,2,,5,58.3333
03755244,04,2018,980000,2,,1,999.3333
03755244,04,2018,980000,2,,2,999.3333
03755244,04,2018,980000,2,,3,999.3333
03755244,04,2018,980000,2,,4,999.3333
03755244,04,2018,980000,2,,5,999.3333
03755244,05,2018,980000,2,,1,999.3333
03755244,05,2018,980000,2,,2,999.3333
03755244,05,2018,980000,2,,3,999.3333
03755244,05,2018,980000,2,,4,999.3333
03755244,05,2018,980000,2,,5,999.3333
03755244,06,2018,980000,2,,1,999.3333
03755244,06,2018,980000,2,,2,999.3333
03755244,06,2018,980000,2,,3,999.3333
03755244,06,2018,980000,2,,4,999.3333
03755244,06,2018,980000,2,,5,999.3333
03755264,04,2018,800940,2,,1,401.6667
03755264,04,2018,800940,2,,2,401.6667
03755264,04,2018,800940,2,,3,401.6667
03755264,04,2018,800940,2,,4,401.6667
03755264,04,2018,800940,2,,5,401.6667
03755264,05,2018,800940,2,,1,401.6667
03755264,05,2018,800940,2,,2,401.6667
03755264,05,2018,800940,2,,3,401.6667
03755264,05,2018,800940,2,,4,401.6667
03755264,05,2018,800940,2,,5,401.6667
03755264,06,2018,800940,2,,1,401.6667
03755264,06,2018,800940,2,,2,401.6667
03755264,06,2018,800940,2,,3,401.6667
03755264,06,2018,800940,2,,4,401.6667
03755264,06,2018,800940,2,,5,401.6667
03755264,04,2018,900000,2,,1,5250
03755264,04,2018,900000,2,,2,5250
03755264,04,2018,900000,2,,3,5250
03755264,04,2018,900000,2,,4,5250
03755264,04,2018,900000,2,,5,5250
03755264,05,2018,900000,2,,1,5250
03755264,05,2018,900000,2,,2,5250
03755264,05,2018,900000,2,,3,5250
03755264,05,2018,900000,2,,4,5250
03755264,05,2018,900000,2,,5,5250
03755264,06,2018,900000,2,,1,5250
03755264,06,2018,900000,2,,2,5250
03755264,06,2018,900000,2,,3,5250
03755264,06,2018,900000,2,,4,5250
03755264,06,2018,900000,2,,5,5250
03755264,04,2018,980000,2,,1,5250
03755264,04,2018,980000,2,,2,5250
03755264,04,2018,980000,2,,3,5250
03755264,04,2018,980000,2,,4,5250
03755264,04,2018,980000,2,,5,5250
03755264,05,2018,980000,2,,1,5250
03755264,05,2018,980000,2,,2,5250
03755264,05,2018,980000,2,,3,5250
03755264,05,2018,980000,2,,4,5250
03755264,05,2018,980000,2,,5,5250
03755264,06,2018,980000,2,,1,5250
03755264,06,2018,980000,2,,2,5250
03755264,06,2018,980000,2,,3,5250
03755264,06,2018,980000,2,,4,5250
03755264,06,2018,980000,2,,5,5250
03755274,04,2018,800940,2,,1,649.0833
03755274,04,2018,800940,2,,2,649.0833
03755274,04,2018,800940,2,,3,649.0833
03755274,04,2018,800940,2,,4,649.0833
03755274,04,2018,800940,2,,5,649.0833
03755274,05,2018,800940,2,,1,649.0833
03755274,05,2018,800940,2,,2,649.0833
03755274,05,2018,800940,2,,3,649.0833
03755274,05,2018,800940,2,,4,649.0833
03755274,05,2018,800940,2,,5,649.0833
03755274,06,2018,800940,2,,1,649.0833
